,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card,label
132,1.21086388043768E+018,Sat Dec 28 10:03:40 +0000 2019,1.21086388043768E+018,1.21086388043768E+018,@DasunMaduranga5 @SGRathnayaka1 @Isuru_SLfirst @duliponline @RTSuppa @Dkandamulla @LakshanPramody @saami_93 ෆයිය කියවන්නෙ කෝමද අයිසේ,False,"[108, 132]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DasunMaduranga5', 'name': 'Dasun Maduranga', 'id': 1177957390383120385, 'id_str': '1177957390383120385', 'indices': [0, 16]}, {'screen_name': 'Isuru_SLfirst', 'name': 'Mr. ස්ටබර්න්™', 'id': 1027571402096820224, 'id_str': '1027571402096820224', 'indices': [32, 46]}, {'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [47, 59]}, {'screen_name': 'RTSuppa', 'name': 'Supun Rajapakshe', 'id': 1243398463791828997, 'id_str': '1243398463791828997', 'indices': [60, 68]}, {'screen_name': 'LakshanPramody', 'name': 'Lakshan 🇱🇰', 'id': 862693278356865025, 'id_str': '862693278356865025', 'indices': [82, 97]}, {'screen_name': 'saami_93', 'name': 'සාමී 🇱🇰', 'id': 1077761386850050049, 'id_str': '1077761386850050049', 'indices': [98, 107]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.21086341572982E+018,1.21086341572982E+018,1.17795739038312E+018,1.17795739038312E+018,DasunMaduranga5,1.18116930487788E+018,1.18116930487788E+018,,,,,False,0,4,2,0,1.21083458233495E+018,1.21083458233495E+018,False,False,si,,,,,,,,,,0
133,1.12206086295967E+018,Sat Apr 27 08:52:11 +0000 2019,1.12206086295967E+018,1.12206086295967E+018,""" මචං "" 

අන්නේම කතා කරලා ආවනම් "" වරෙං මචං "" කියල මොනව හරි කතා කරන්ඩ තිබ්බ.

ගෑණියෙක්ගෙ වගේ ෆොටෝ එකක් දාගෙන, ගෑණු විදියට එකවුට් හදාගෙන පයිය තියාගෙන කිම්බෙක් වෙන්ඩෙපා. හිරිකිතයි.

චීත්තයක් දැක්කොත් කෙලිං කර ගන්න උන් ගාවට ගිහින් මොකක් හරි කර ගනින්. නිකං මෙතන පුක දෙන්නෙ නැතුව.",False,"[0, 274]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,233860469,233860469,,,,,False,0,25,4,0,1.12206086295967E+018,1.12206086295967E+018,False,False,si,,,,,,,,,,1
134,1.29714991966543E+018,Sat Aug 22 12:33:35 +0000 2020,1.29714991966543E+018,1.29714991966543E+018,හැමනෙන්න හුකන්නැතුව ඕක නවත්තපන් පයිය.. ගොටුකොළ පොන්නයොයි තුත්තිරි වේසාවියොයි මේ හුත්තේ වලි දාගෙන..,False,"[0, 98]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.09118901364434E+018,1.09118901364434E+018,,,,,False,0,0,0,0,1.29714991966543E+018,1.29714991966543E+018,False,False,si,,,,,,,,,,1
135,1.22510958899283E+018,Wed Feb 05 17:31:02 +0000 2020,1.22510958899283E+018,1.22510958899283E+018,@i_ampasindu කෝ එකක් කියන්න බලන්න🤔🤔,False,"[13, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.22510916317007E+018,1.22510916317007E+018,7.50011074762551E+017,7.50011074762551E+017,itsmepasindu,1516491872,1516491872,,,,,False,0,2,1,0,1.22510916317007E+018,1.22510916317007E+018,False,False,si,,,,,,,,,,0
136,1.23197816153517E+018,Mon Feb 24 16:24:17 +0000 2020,1.23197816153517E+018,1.23197816153517E+018,"@HPalapotha මෙ හුත්ත එක්ක බෑ ,පයිය මන් යනවා යන්න

🏃🏃🏃🏃🏃🏃🏃🏃",False,"[12, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.23197787872582E+018,1.23197787872582E+018,1.23142797850205E+018,1.23142797850205E+018,BuddhismIsLife,3797363534,3797363534,,,,,False,0,0,1,0,1.23197633536458E+018,1.23197633536458E+018,False,False,si,,,,,,,,,,1
138,1.252305639512E+018,Mon Apr 20 18:38:25 +0000 2020,1.252305639512E+018,1.252305639512E+018,"@CharukaLive @ravinhwg @oneeeeekiseo @moonwalcoeur @ohThatBrokeKid @unknown_lankan ඔය කැරි වෙසිගෙ පුතාගෙ අම්මට හුකාගන්නෙ නැතිව ,අනුන්ගෙරටවල් ගැන පකවල් හොයන්න්‍ර් නැට්ජිව තමුන්ගෙ රටෙ තියෙන කොරොනා පයිය හොද කොරගන්නකීලා තෙරෙන පයියකින් කියාන් මල්ලෙහ් 

🤝🤝🤝😏😏",False,"[83, 253]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CharukaLive', 'name': 'රාස්පුටින් | Rasputin', 'id': 1245643406493093889, 'id_str': '1245643406493093889', 'indices': [0, 12]}, {'screen_name': 'ravinhwg', 'name': 'Ravin H.', 'id': 2985429300, 'id_str': '2985429300', 'indices': [13, 22]}, {'screen_name': 'oneeeeekiseo', 'name': 'Oneeeeekiseo', 'id': 1230625390739304450, 'id_str': '1230625390739304450', 'indices': [23, 36]}, {'screen_name': 'moonwalcoeur', 'name': '🗼', 'id': 732625948928057344, 'id_str': '732625948928057344', 'indices': [37, 50]}, {'screen_name': 'ohThatBrokeKid', 'name': 'ගින්නා 🚀 is gone for a while', 'id': 1742620412, 'id_str': '1742620412', 'indices': [51, 66]}, {'screen_name': 'unknown_lankan', 'name': '#RCB 🐸', 'id': 3591912206, 'id_str': '3591912206', 'indices': [67, 82]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.25230525783469E+018,1.25230525783469E+018,1.24564340649309E+018,1.24564340649309E+018,CharukaLive,3797363534,3797363534,,,,,False,0,2,1,0,1.25227351561042E+018,1.25227351561042E+018,False,False,si,,,,,,,,,,1
139,1.14225723830576E+018,Sat Jun 22 02:25:22 +0000 2019,1.14225723830576E+018,1.14225723830576E+018,@MichaelVaughan Happy Now Bitch😂 Sri Lanka u19 is Better Than England😂 Go හුත්තිගෙ පොන්නයා තෝ දන්න පයිය තමයි ලොල්ලා😂🔫,False,"[0, 117]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MichaelVaughan', 'name': 'Michael Vaughan', 'id': 97893963, 'id_str': '97893963', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,97893963,97893963,MichaelVaughan,3076303453,3076303453,,,,,False,0,0,0,0,1.14225723830576E+018,1.14225723830576E+018,False,False,und,,,,,,,,,,1
145,1.20326807294305E+018,Sat Dec 07 11:00:38 +0000 2019,1.20326807294305E+018,1.20326807294305E+018,@SudumaldeS පයියෙන් තොර උබට ලෝකයක් නැද්ද ගනිකාවා 😂 බැලුවොත් පයියක් අල්ලං 😂,False,"[12, 74]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SudumaldeS', 'name': 'SudumaldeSilva⭐', 'id': 1147700025717219328, 'id_str': '1147700025717219328', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.20326710237696E+018,1.20326710237696E+018,1.14770002571722E+018,1.14770002571722E+018,SudumaldeS,9.68129199679484E+017,9.68129199679484E+017,,,,,False,0,0,1,0,1.20326493212237E+018,1.20326493212237E+018,False,False,si,,,,,,,,,,0
146,1.34244945563154E+018,Fri Dec 25 12:37:46 +0000 2020,1.34244945563154E+018,1.34244945563154E+018,@senuradhanud88 වරෙන්කො ඉතින් උඹ කෙරුමද කියලා බලන්න. 😂,False,"[16, 54]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'senuradhanud88', 'name': 'රාක්ෂයා', 'id': 1305407902090506240, 'id_str': '1305407902090506240', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.34244900570444E+018,1.34244900570444E+018,1.30540790209051E+018,1.30540790209051E+018,senuradhanud88,2381681575,2381681575,,,,,False,0,0,0,1,1.34244472052236E+018,1.34244472052236E+018,False,False,si,,,,,,,,,,0
147,1.13621182518653E+018,Wed Jun 05 10:03:03 +0000 2019,1.13621182518653E+018,1.13621182518653E+018,"@irajonline @MangalaLK ඒක නම් දීල තියෙනවා ඇඩෙන්නම අයියේ......

මූ දෙහිවල පැත්තේ ආවොත් පයිය කපල සොසේජස් හදලා ඌරන්ට කන්න දානවා",False,"[23, 124]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [0, 11]}, {'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [12, 22]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.13620963649787E+018,1.13620963649787E+018,124982587,124982587,irajonline,8.17375090610315E+017,8.17375090610315E+017,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,5,0,0,1.13617699082911E+018,1.13617699082911E+018,False,False,si,,,,,,,,,,0
148,1.16782579866709E+018,Sat Aug 31 15:45:42 +0000 2019,1.16782579866709E+018,1.16782579866709E+018,"උගේ අම්මාගේ හුත්ත පයිය....
ඉන්නේ හද්ද ඩොටේ....බස් එකක යන්න දන්නේ නෑලු....
බෞකාහන් කෙරි කොල්ලා 😏😏",False,"[0, 96]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,407621077,407621077,,,,,False,0,1,0,0,1.16782579866709E+018,1.16782579866709E+018,False,False,si,,,,,,,,,,1
150,1.3424496558341E+018,Fri Dec 25 12:38:34 +0000 2020,1.3424496558341E+018,1.3424496558341E+018,බලමු තෝ අහුවෙයිනේ පකයා....පයිය කපල කටේ ගහන්න‌ෙ හරිද,False,"[0, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.30540790209051E+018,1.30540790209051E+018,,,,,True,0,0,1,0,1.3424496558341E+018,1.3424496558341E+018,False,False,si,,,,,1.34244945563154E+018,1.34244945563154E+018,"{'url': 'https://t.co/2RWchTdqq8', 'expanded': 'https://twitter.com/DulajMendis/status/1342449455631540225', 'display': 'twitter.com/DulajMendis/st…'}",,,1
151,1.20326833500734E+018,Sat Dec 07 11:01:41 +0000 2019,1.20326833500734E+018,1.20326833500734E+018,"@KasunMadusha17 යකො මගෙ වචන අල්ලගන් කියන්නෙ මෙ විදි බඩුව ඇක්කා😂😂😂
හරි හරි උබට දුකයි නම් පයිය ගැන ඔනෙ නැ😂 සොරි ඇ😂",False,"[16, 112]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.20326807294305E+018,1.20326807294305E+018,9.68129199679484E+017,9.68129199679484E+017,1anonlyhcfanboy,1.14770002571722E+018,1.14770002571722E+018,,,,,False,0,0,1,0,1.20326493212237E+018,1.20326493212237E+018,False,False,si,,,,,,,,,,1
152,1.19718029039072E+018,Wed Nov 20 15:49:58 +0000 2019,1.19718029039072E+018,1.19718029039072E+018,@Dinisuruu තොපේ පයිය බලන්න ඕනේ නෑ 😂😂😂,False,"[11, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dinisuruu', 'name': 'Z E E D 🦇', 'id': 1663057346, 'id_str': '1663057346', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.19717957502271E+018,1.19717957502271E+018,1663057346,1663057346,Dinisuruu,7.07102986049348E+017,7.07102986049348E+017,,,,,False,0,1,1,0,1.19715261230447E+018,1.19715261230447E+018,False,False,si,,,,,,,,,,1
154,1.26090260465108E+018,Thu May 14 11:59:42 +0000 2020,1.26090260465108E+018,1.26090260465108E+018,@siribaddanash ඈ නානි පකෝ. හරි දේට හරිකියන්න වැරදිදේට වැරදි කියන්න ඉගෙනගනින්. බොරැවට මහිනදගේ පයිය ඉබ ඉබ ඉන්නෙ නැතිව. මොන ජාතියෙ මොන ආගමේ මොන පක්සෙ එකෙක් හරිදෙයක් කලොත් හරි කියන්න සතුටු වෙන්න වගේම කවුරැහරි වැරදදක් කලාම බය නැතිව වැරදි කියල විවේචනය කරන්න ඉගෙන ගනින්.දැන් ඉතින් මොනව ඉගෙන ගන්නද.,False,"[15, 290]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'siribaddanash', 'name': 'Sisira Siribaddana', 'id': 3055787820, 'id_str': '3055787820', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2607301732904E+018,1.2607301732904E+018,3055787820,3055787820,siribaddanash,1.13703043642355E+018,1.13703043642355E+018,,,,,False,0,0,1,0,1.26070721757515E+018,1.26070721757515E+018,False,False,si,,,,,,,,,,1
155,1.23598573182417E+018,Fri Mar 06 17:48:56 +0000 2020,1.23598573182417E+018,1.23598573182417E+018,@rasiikalink ඔච්චර ආසද? ඔවා මල්ලි අනිත් දවසෙ පයිය කපන් යයිද මන්දා.,False,"[13, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.23587850500882E+018,1.23587850500882E+018,253545294,253545294,Rasikalink,48930119,48930119,,,,,False,0,0,0,0,1.23587850500882E+018,1.23587850500882E+018,False,False,si,,,,,,,,,,0
156,4.60164303643898E+017,Sat Apr 26 21:11:34 +0000 2014,4.60164303643898E+017,4.60164303643898E+017,@Parinda_R පයිය තමා! :P,False,"[0, 23]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Parinda_R', 'name': 'Parinda', 'id': 585397717, 'id_str': '585397717', 'indices': [0, 10]}], 'urls': []}","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",4.60048765454271E+017,4.60048765454271E+017,585397717,585397717,Parinda_R,970630218,970630218,"{'type': 'Point', 'coordinates': [-36.85967, 174.76963]}","{'type': 'Point', 'coordinates': [174.76963, -36.85967]}","{'id': '0b039ce18ddf1cb9', 'url': 'https://api.twitter.com/1.1/geo/id/0b039ce18ddf1cb9.json', 'place_type': 'country', 'name': 'New Zealand', 'full_name': 'New Zealand', 'country_code': 'NZ', 'country': 'New Zealand', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-178.5868389, -52.6291128], [179.1144116, -52.6291128], [179.1144116, -29.230756], [-178.5868389, -29.230756]]]}, 'attributes': {}}",,False,0,0,0,0,4.23782873334698E+017,4.23782873334698E+017,False,False,si,,,,,,,,,,0
159,1.20326602764109E+018,Sat Dec 07 10:52:31 +0000 2019,1.20326602764109E+018,1.20326602764109E+018,@KasunMadusha17 උබ වගෙ පයියක් නැති එකෙක් තියෙනවා වගෙ රගපාන එකට සතුටු වෙන්න ඔනෙ තමා යකො 😂විදි බඩුව😂,False,"[16, 98]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.20326561107114E+018,1.20326561107114E+018,9.68129199679484E+017,9.68129199679484E+017,1anonlyhcfanboy,1.14770002571722E+018,1.14770002571722E+018,,,,,False,0,0,1,0,1.20326493212237E+018,1.20326493212237E+018,False,False,si,,,,,,,,,,1
160,1.04515844494325E+018,Thu Sep 27 03:49:26 +0000 2018,1.04515844494325E+018,1.04515844494325E+018,වයිෆ්ට කටට දෙනවා හස්බන් – පයිය නෑ – sl wife blowjob with her hubby,False,"[0, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://hornyagent.net"" rel=""nofollow"">hukanawa.com</a>",,,,,,9.9678711507261E+017,9.9678711507261E+017,,,,,False,0,0,0,0,1.04515844494325E+018,1.04515844494325E+018,False,False,und,,,,,,,,,,1
161,1.32619192342659E+018,Tue Nov 10 15:56:08 +0000 2020,1.32619192342659E+018,1.32619192342659E+018,@ItsmeSuppa තැන්ක්ස් පයිය. 😌🖐️,False,"[12, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsmeSuppa', 'name': 'සෝබන අයියා 🤑\U0001f92f', 'id': 3797363534, 'id_str': '3797363534', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.32619153727376E+018,1.32619153727376E+018,3797363534,3797363534,ItsmeSuppa,1.11063559781357E+018,1.11063559781357E+018,,,,,False,0,1,1,0,1.32618844251075E+018,1.32618844251075E+018,False,False,si,,,,,,,,,,0
162,1.13621246875629E+018,Wed Jun 05 10:05:37 +0000 2019,1.13621246875629E+018,1.13621246875629E+018,@MangalaLK මුගේ ආරක්ෂාවට ඉන්න එවුන්ට අත පය නැද්ද...... පයිය කපල උගේ කටේ ගහල කීතු කපන්න,False,"[11, 86]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.13617699082911E+018,1.13617699082911E+018,3032260688,3032260688,MangalaLK,8.17375090610315E+017,8.17375090610315E+017,,,,,False,0,1,0,0,1.13617699082911E+018,1.13617699082911E+018,False,False,si,,,,,,,,,,1
163,1.17034555717434E+018,Sat Sep 07 14:38:19 +0000 2019,1.17034555717434E+018,1.17034555717434E+018,"ජීවිතෙත් හරියට පයිය වගේ.
වෙලාවකට නැගගෙන නැගගෙන යනව. වෙලාවකට ඇකිලිලා මැලවිලා යනව. හිරිවැටිල මෝල් වෙච්ච වෙලාවට අනේ තව තප්පරයක් තිබ්බනං තව තප්පරයක් තිබ්බනං  මරු නේද කියල හිතුනට සව් කැඳ ටික ගිය ගමං අපරාදෙ මේක තිබ්⁣බෙ කියල හිතෙනව..😂",False,"[0, 227]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,9.69094468350562E+017,9.69094468350562E+017,,,,,False,0,9,1,0,1.17034555717434E+018,1.17034555717434E+018,False,False,si,,,,,,,,"{'id': 1170345557174341632, 'id_str': '1170345557174341632'}",,0
164,6.01963454459556E+017,Sat May 23 04:10:46 +0000 2015,6.01963454459556E+017,6.01963454459556E+017,@ExcuzeMi @NandikaBeddegam දවසේ කතාව 😂😂😂,False,"[0, 40]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMi', 'name': 'Oli', 'id': 582633677, 'id_str': '582633677', 'indices': [0, 9]}, {'screen_name': 'NandikaBeddegam', 'name': 'Nandika Beddegama', 'id': 2596441344, 'id_str': '2596441344', 'indices': [10, 26]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6.01962528508248E+017,6.01962528508248E+017,582633677,582633677,ExcuzeMi,2613916794,2613916794,,,,,False,0,2,1,0,6.01962528508248E+017,6.01962528508248E+017,False,False,si,,,,,,,,,,0
165,1.26120806326605E+018,Fri May 15 08:13:29 +0000 2020,1.26120806326605E+018,1.26120806326605E+018,"මීට අවුරුදු බරගානකට කලිං තොරම්බල් අරගෙන දකුනෙ ගමකට ගිය මුස්ලිම් වෙලෙන්දෙක් පාද සලඹක් ගමේ කෙල්ලෙක්ට විකුනන්න ගිහිං ගංගුටි කෑවලු ""පයිය ගලට තියාගන්න නෝනා"" කියල. 
හර්ශන ගුටිකද්දි ඒ පලාතටත් අලුත් නමක් දාන්න පුලුවං වෙයිද යාලුවනේ අර වෙලෙන්දා ගුටි කාපු ගමට නමක් වැටුන වගේ ?",False,"[0, 265]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,799677397,799677397,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,True,0,20,2,0,1.26120806326605E+018,1.26120806326605E+018,False,False,si,,,,,1.26120598573937E+018,1.26120598573937E+018,"{'url': 'https://t.co/lqRCz4yCci', 'expanded': 'https://twitter.com/iamharshana1/status/1261205985739374592', 'display': 'twitter.com/iamharshana1/s…'}",,,0
166,1.06582062868132E+018,Fri Nov 23 04:13:34 +0000 2018,1.06582062868132E+018,1.06582062868132E+018,පන වගේ ආදරේ කරපු කෙල්ල මට Boot එක තිබ්බා කියහංකෝ මේ දැන්.. කෙල්ලෝ අහිංසකයිලු පයිය තමා.. ඕනම කෙල්ලෙක් බඩුවක්ම තම කියල දැන් තමා තෙරෙන්නේ.. 😡😡😡 fuck,False,"[0, 145]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,9.89985647258755E+017,9.89985647258755E+017,,,,,False,0,54,15,0,1.06582062868132E+018,1.06582062868132E+018,False,False,si,,,,,,,,,,1
167,1.25180576119108E+018,Sun Apr 19 09:32:05 +0000 2020,1.25180576119108E+018,1.25180576119108E+018,ඇයි හුත්තෝ තොට රිදුනේ.. තෝ නේද ෆේක් හඳපු චීත්තේ..😅😅😅  හා වර වර දෙකට නමලා අරිනවා දැනගං පකයා..,False,"[0, 92]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.09118901364434E+018,1.09118901364434E+018,,,,,True,0,0,1,0,1.25180576119108E+018,1.25180576119108E+018,False,False,si,,,,,1.25179258323753E+018,1.25179258323753E+018,"{'url': 'https://t.co/uyBoK08P4S', 'expanded': 'https://twitter.com/Anonymous__LK/status/1251792583237525504', 'display': 'twitter.com/Anonymous__LK/…'}",,,1
168,9.73594629504303E+017,Tue Mar 13 16:20:22 +0000 2018,9.73594629504303E+017,9.73594629504303E+017,@WindDesika 😂😂 සර් පයිය,False,"[12, 23]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.73592878185202E+017,9.73592878185202E+017,2533578847,2533578847,Wind_Desika,9.4509749540273E+017,9.4509749540273E+017,,,,,False,0,1,1,0,9.73592878185202E+017,9.73592878185202E+017,False,False,si,,,,,,,,,,1
169,5.65162476669764E+017,Tue Feb 10 14:56:49 +0000 2015,5.65162476669764E+017,5.65162476669764E+017,kickass පයිය වැඩ නෑනේ හුත්ත :\,False,"[0, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2712186307,2712186307,,,,,False,0,0,0,0,5.65162476669764E+017,5.65162476669764E+017,False,False,si,,,,,,,,,,1
173,1.35508549211566E+018,Fri Jan 29 09:28:52 +0000 2021,1.35508549211566E+018,1.35508549211566E+018,@baba_sau ඔයාගෙ හස්බන් පට්ට ලකී අනේ මේ කදට ගහන එයා අකමැති වේවිද මාවත් එකතු කරගෙන ඔයාට 3සම් සැපක් දෙන්න අගල් 8 දිගයි මගේ පයිය හුත්තෙ අඩියටම බහින්න දෙන්න පුළුවන් ඔයාල කැමති නම්,False,"[10, 174]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baba_sau', 'name': 'සුබා Baba', 'id': 1331292327558610950, 'id_str': '1331292327558610950', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.35483433727586E+018,1.35483433727586E+018,1.33129232755861E+018,1.33129232755861E+018,baba_sau,4173921101,4173921101,,,,,False,0,1,1,0,1.35483433727586E+018,1.35483433727586E+018,False,False,si,,,,,,,,,,1
177,1.0692500700406E+018,Sun Dec 02 15:20:57 +0000 2018,1.0692500700406E+018,1.0692500700406E+018,"@maalupaan හුත්ත=උට්ට
පයිය=ප්‍රයිය
හුකනවා=උක්කනවා
අතේ ගහනවා=තේ ගහනවා
පුකේ අරිනවා=කේ අරිනවා",False,"[11, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.06917634198607E+018,1.06917634198607E+018,4632654077,4632654077,maalupaan,2439686616,2439686616,,,,,False,0,0,0,0,1.06917634198607E+018,1.06917634198607E+018,False,False,si,,,,,,,,,,1
178,1.23959324384459E+018,Mon Mar 16 16:43:54 +0000 2020,1.23959324384459E+018,1.23959324384459E+018,low class fellows🖕🏻 පයිය තමයි.ගොන් හරකෙක්ගේ කතාවක් 👇🏻,False,"[0, 53]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,9.65597034383225E+017,9.65597034383225E+017,,,,,True,1,1,1,0,1.23959324384459E+018,1.23959324384459E+018,False,False,si,,,,,1.23886005986348E+018,1.23886005986348E+018,"{'url': 'https://t.co/bzzFlTI58h', 'expanded': 'https://twitter.com/afidelf/status/1238860059863482368', 'display': 'twitter.com/afidelf/status…'}",,,1
