,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,extended_entities,label
32,9.30479429129613E+017,Tue Nov 14 16:55:58 +0000 2017,9.30479429129613E+017,9.30479429129613E+017,ඔක්ටේවියා කාඩ බැල්ලි. 😒,False,"[0, 23]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,1162250540,1162250540,,,,,False,0,0,0,0,9.30479429129613E+017,9.30479429129613E+017,False,False,si,,,,,,,,,1
33,1.09464969709911E+018,Sun Feb 10 17:30:00 +0000 2019,1.09464969709911E+018,1.09464969709911E+018,"උඩහ ගෙදර සැපට හැදෙන බැල්ලි කොහෙවත් යන වරත්තු බල්ලෙක් එක්ක සෙට් වෙලා කියලා කට්ටිය දෙස් දෙවොල් දෙනවා. ලොම් ලස්සනට තිබුනට ඕකා වල් බල්ලෙක් කියලත් කිව්වා

කොහොමත් ඕකි වරත්තු බල්ලන්ට තමයි කැමති කිය කිය ඇන්ටි කියනවා

-බැල්ලියන්ට ආසාව ආවාම කොයි බල්ලත් ලස්සනයි අංකල් 😀😀

මම හිතින් කිව්වා",False,"[0, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,199129412,199129412,,,,,False,2,25,1,0,1.09464969709911E+018,1.09464969709911E+018,False,False,si,,,,,,,,,0
35,8.46201969630962E+017,Mon Mar 27 03:27:25 +0000 2017,8.46201969630962E+017,8.46201969630962E+017,"#ගෙදර නංගී - පල බැල්ලි තෝ. :# කනවනම් කාපන් නැත්තම් නිකා හිටපන් රෙද්ද :3 :v (පයින් පාරක් දෙමින්) 
#FB නංගී - කෑවද... https://t.co/vhfN0wksOH",False,"[0, 139]","{'hashtags': [{'text': 'ගෙදර', 'indices': [0, 5]}, {'text': 'FB', 'indices': [97, 100]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vhfN0wksOH', 'expanded_url': 'http://fb.me/54iA9NcX0', 'display_url': 'fb.me/54iA9NcX0', 'indices': [116, 139]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2418279241,2418279241,,,,,False,0,0,0,0,8.46201969630962E+017,8.46201969630962E+017,False,False,si,,False,True,,,,,,1
37,1.28012452354778E+018,Mon Jul 06 13:00:44 +0000 2020,1.28012452354778E+018,1.28012452354778E+018,"@sonamakapoor සෝනම් තෝ පට්ට හුත්ති, වේස බැල්ලි..  පොන්න හුකන්නි..  ලැගැටු හුතු පිත්තලමු...             ටහුකන්ඩ හුත්ති.....       අහුවුනොත් තොගෙ කිම්බ කපලා කපලා අරන් ඩෙවල් දාලා කනවා පක්කියෝ...😡😡😡",False,"[14, 194]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sonamakapoor', 'name': 'Sonam K Ahuja', 'id': 51376979, 'id_str': '51376979', 'indices': [0, 13]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.27253313491179E+018,1.27253313491179E+018,51376979,51376979,sonamakapoor,8.14025796822045E+017,8.14025796822045E+017,,,,,False,0,1,0,0,1.27253313491179E+018,1.27253313491179E+018,False,False,si,,,,,,,,,1
39,1.34487637281311E+018,Fri Jan 01 05:21:28 +0000 2021,1.34487637281311E+018,1.34487637281311E+018,2020 අවුරුද්දේ මතක ආවර්ජනයක් 😂😂😂😂😂😂 https://t.co/uMmhsofZFm,False,"[0, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1344876168785391619, 'id_str': '1344876168785391619', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1344876168785391619/pu/img/RZjtqX-b2EwTJk0G.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1344876168785391619/pu/img/RZjtqX-b2EwTJk0G.jpg', 'url': 'https://t.co/uMmhsofZFm', 'display_url': 'pic.twitter.com/uMmhsofZFm', 'expanded_url': 'https://twitter.com/Yama_Rajano/status/1344876372813107201/video/1', 'type': 'photo', 'original_info': {'width': 224, 'height': 224}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 224, 'h': 224, 'resize': 'fit'}, 'small': {'w': 224, 'h': 224, 'resize': 'fit'}, 'large': {'w': 224, 'h': 224, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.17348933483131E+018,1.17348933483131E+018,,,,,False,2,50,11,3,1.34487637281311E+018,1.34487637281311E+018,False,False,si,,False,True,,,,,"{'media': [{'id': 1344876168785391619, 'id_str': '1344876168785391619', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1344876168785391619/pu/img/RZjtqX-b2EwTJk0G.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1344876168785391619/pu/img/RZjtqX-b2EwTJk0G.jpg', 'url': 'https://t.co/uMmhsofZFm', 'display_url': 'pic.twitter.com/uMmhsofZFm', 'expanded_url': 'https://twitter.com/Yama_Rajano/status/1344876372813107201/video/1', 'type': 'video', 'original_info': {'width': 224, 'height': 224}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 224, 'h': 224, 'resize': 'fit'}, 'small': {'w': 224, 'h': 224, 'resize': 'fit'}, 'large': {'w': 224, 'h': 224, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 13733, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1344876168785391619/pu/vid/224x224/6sFni4trSF49CzPQ.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1344876168785391619/pu/pl/Kb8BnEfNp0QXfMl5.m3u8?tag=10'}]}, 'features': {}, 'media_key': '7_1344876168785391619', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '819'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",0
40,9.78571266587112E+017,Tue Mar 27 09:55:45 +0000 2018,9.78571266587112E+017,9.78571266587112E+017,"@NishadiAnuttara @nima_dre @Indrajithonline නිම්නාස් , ඉස්සෙල්ලා හරියට කතා කරන්න ඉගෙන ගන්න. බැල්ලි කියලා කියන එක තුට්ටු දෙකේ වචනයක්. මෙකේ වැදගත් විදිහට ජීවත් වෙන්න.
නිශාදි නංගි ඒවා හිතන්නෙප.මේ ලෝකේ හැම මිනිහම එක වගේ නෑ... ❤️",False,"[44, 224]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nima_dre', 'name': 'Blood Diamond ❄️', 'id': 352931832, 'id_str': '352931832', 'indices': [17, 26]}, {'screen_name': 'Indrajithonline', 'name': 'Indrajith Bandara', 'id': 806420239789527040, 'id_str': '806420239789527040', 'indices': [27, 43]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.78503620026016E+017,9.78503620026016E+017,7.84553325291246E+017,7.84553325291246E+017,iamnishui,246224922,246224922,,,,,False,2,10,0,0,9.78268433044386E+017,9.78268433044386E+017,False,False,si,,,,,,,,,0
41,9.54570170944508E+017,Sat Jan 20 04:23:58 +0000 2018,9.54570170944508E+017,9.54570170944508E+017,"@IamHisAnchor පාහර බැල්ලි, එනෝ මෙතන මට වැඩ කියාදෙන්න..
#හෙළුවෙන්මවනමු",False,"[14, 69]","{'hashtags': [{'text': 'හෙළුවෙන්මවනමු', 'indices': [55, 69]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.54562684522979E+017,9.54562684522979E+017,8.98356792261923E+017,8.98356792261923E+017,_NayanatharaJ,150624162,150624162,,,,,False,0,2,0,1,9.54562684522979E+017,9.54562684522979E+017,False,False,si,,,,,,,,,1
42,1.05479462275546E+018,Tue Oct 23 18:00:09 +0000 2018,1.05479462275546E+018,1.05479462275546E+018,අම්මගෙ තාත්තගේ නියම අගේ තේරෙන්න ලඟ ඉන්න වේස බල්ලා / බැල්ලි ජීවිතෙන් යන්නම ඕන!,False,"[0, 77]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,7.89738160796369E+017,7.89738160796369E+017,,,,,False,0,13,1,0,1.05479462275546E+018,1.05479462275546E+018,False,False,si,,,,,,,,,1
45,1.12317240178789E+018,Tue Apr 30 10:29:02 +0000 2019,1.12317240178789E+018,1.12317240178789E+018,"අනගාරික ධර්මපාල තුමා එලවන්න රනිල්ගේ තාත්තා සීය දෙන්නම කටයුතු කරපු බව උඹලා දන්නවද?
ඒක ඇත්ත ඕකුන්ගේ පවුලටම බුද්ධාගම දිරවන්නේ නෑ.. ජනාධිපතිවරණයට ඉල්ලන්න ඕනේ නිසා බුද්ධාගමට ආවෙත් ඔය @RW_UNP කියන බැල්ලි..
උඹලා ජාතියේ පවට උපන් වේසිගේ පුතාලා 🖕🏻🖕🏻",False,"[0, 239]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RW_UNP', 'name': 'Ranil Wickremesinghe', 'id': 2913830408, 'id_str': '2913830408', 'indices': [178, 185]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,440757368,440757368,,,,,False,2,12,0,0,1.12317240178789E+018,1.12317240178789E+018,False,False,si,,,,,,,,,1
46,1.24299627141101E+018,Thu Mar 26 02:06:19 +0000 2020,1.24299627141101E+018,1.24299627141101E+018,"මේ වගේ උන්ට නම් ලංකාවෙ හතර මායිමේ පස් පාගන්ඩ දෙන්න හොඳ නෑ. නොදකිං විතරක් අපත හැතිකරේ.😒😒😒

https://t.co/sSqLVPovEf",False,"[0, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sSqLVPovEf', 'expanded_url': 'https://m.facebook.com/story.php?story_fbid=208192297186572&id=100039874083835', 'display_url': 'm.facebook.com/story.php?stor…', 'indices': [90, 113]}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,233860469,233860469,,,,,False,1,25,6,1,1.24299627141101E+018,1.24299627141101E+018,False,False,si,,False,True,,,,,,1
48,1.156780377975E+018,Thu Aug 01 04:15:08 +0000 2019,1.156780377975E+018,1.156780377975E+018,"කොළඹ ඉස්කෝලෙකට ගියත්, රට යන්න හමෝම කිව්වත්, හිත කිව්වේ කොහොමහරි කැම්පස් යන්න ඕනේ කියලා. එකේ මාර ගැම්මක් තියනවා, මොනවා කිව්වත්. මාර කට්ටක් කැවේ, ඇයි Z-score අනා ගත්ත batch එකනේ අපි. අවුරුද්දක් හිටියා, කැම්පස් යන්නේ නැතුව.",False,"[0, 220]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,963639906,963639906,,,,,False,15,85,3,3,1.156780377975E+018,1.156780377975E+018,False,False,si,,,,,,,"{'id': 1156780377975001088, 'id_str': '1156780377975001088'}",,0
49,1.32692629699207E+018,Thu Nov 12 16:34:16 +0000 2020,1.32692629699207E+018,1.32692629699207E+018,ඩීප්‍රෙසන් බැල්ලි කියන එකනම් කැත වැඩේ 😂,False,"[0, 39]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3089536357,3089536357,,,,,False,0,12,1,0,1.32692629699207E+018,1.32692629699207E+018,False,False,si,,,,,,,,,1
50,8.73205501097423E+017,Fri Jun 09 15:49:49 +0000 2017,8.73205501097423E+017,8.73205501097423E+017,"Watching @WasthiOfficial's salon video for 20th time. පට්ට බැල්ලි, ගහනවා වැලි 😹.",False,"[0, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WasthiOfficial', 'name': 'වස්ති', 'id': 4928203493, 'id_str': '4928203493', 'indices': [9, 24]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,636038037,636038037,,,,,False,0,11,3,0,8.73205501097423E+017,8.73205501097423E+017,False,False,und,,,,,,,,,1
51,8.0601819707811E+017,Tue Dec 06 06:11:27 +0000 2016,8.0601819707811E+017,8.0601819707811E+017,I added a video to a @YouTube playlist https://t.co/3bcZyZCY6O බැල්ලි මළා.. මන් බාරෙ ඔප්පු,False,"[0, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [21, 29]}], 'urls': [{'url': 'https://t.co/3bcZyZCY6O', 'expanded_url': 'http://youtu.be/f4oPApB0N3I?a', 'display_url': 'youtu.be/f4oPApB0N3I?a', 'indices': [39, 62]}]}","<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",,,,,,8.02199277145563E+017,8.02199277145563E+017,,,,,False,0,0,0,0,8.0601819707811E+017,8.0601819707811E+017,False,False,und,,False,True,,,,,,0
52,3.37980991815709E+017,Fri May 24 17:18:42 +0000 2013,3.37980991815709E+017,3.37980991815709E+017,RT @Ayshmarq ලයිකා බැල්ලි. Like A Bitch.,False,"[0, 40]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ayshmarq', 'name': 'Ayshmarq', 'id': 137965177, 'id_str': '137965177', 'indices': [3, 12]}], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,81790910,81790910,,,,,False,0,0,0,0,3.37980991815709E+017,3.37980991815709E+017,False,False,und,,,,,,,,,0
53,9.8623477294175E+017,Tue Apr 17 13:27:47 +0000 2018,9.8623477294175E+017,9.8623477294175E+017,@PrasadiSachini යකෝ චුක්කි කියන්නේ දෝණිගේ බැල්ලි 😜😜,False,"[16, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PrasadiSachini', 'name': 'සචී 💙', 'id': 3749404754, 'id_str': '3749404754', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.86234429352772E+017,9.86234429352772E+017,3749404754,3749404754,PrasadiSachini,2606933641,2606933641,,,,,False,0,3,2,0,9.86233289106047E+017,9.86233289106047E+017,False,False,si,,,,,,,,,0
54,1.34218518068595E+018,Thu Dec 24 19:07:38 +0000 2020,1.34218518068595E+018,1.34218518068595E+018,"@1DWsVhQn40F7xaN @M90007937 බැල්ලි 😂!? 

තී නෙවද කටු බැල්ලි වාගේ දර කියන වචනේ ගානේ චෑව් ගාන්නෙ. 😂

ලිප්බොක්කනං තී පහරන්ටත් ගන්න පාට පේනවා මේ රෑං ඇදං රාං ගාන වැඩෙන් විඩේ එන පාටට 😂😂😂😂😂",False,"[28, 182]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '1DWsVhQn40F7xaN', 'name': 'හිරු සූරියබණ්ඩාර', 'id': 1342043708967976961, 'id_str': '1342043708967976961', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.34218452999005E+018,1.34218452999005E+018,1.34204370896798E+018,1.34204370896798E+018,1DWsVhQn40F7xaN,1.27318003102461E+018,1.27318003102461E+018,,,,,False,0,0,0,0,1.34218046533619E+018,1.34218046533619E+018,False,False,si,,,,,,,,,1
55,9.78576037826085E+017,Tue Mar 27 10:14:43 +0000 2018,9.78576037826085E+017,9.78576037826085E+017,"නිම්නාස් ට තිබුනෙ "" බැල්ලි "" නොකියා bloody hell this bitch කියන්න.කොච්චර ලස්සන ද ❤️🙏

නිශාදි ට තිබ්බෙ "" ඌරා "" නොකියා
You're a stinking pig කියන්න. කොච්චර ලස්සන ද ❤️🙏",False,"[0, 165]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7.07102986049348E+017,7.07102986049348E+017,,,,,False,1,11,1,0,9.78576037826085E+017,9.78576037826085E+017,False,False,si,,,,,,,,,0
56,9.78580459264201E+017,Tue Mar 27 10:32:17 +0000 2018,9.78580459264201E+017,9.78580459264201E+017,මට ඔය අනං මනං වලට කැමති නෑ රත්තරන්. මං ඔයාගෙන් බලාපොරොත්තු උනේ රාගයෙන් තොර ආලයක්.ඔයා ඉතින් මට එව්වා මෙව්වා කරන්න ආවට ඌරා කිව්වෙ.නැතුව තරහට නෙමේ වස්තුව.ඉතින් ඕකට බැල්ලි කියන්න ඕනෙද! #පෙම්වේදනා,False,"[0, 191]","{'hashtags': [{'text': 'පෙම්වේදනා', 'indices': [181, 191]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7.76628686569169E+017,7.76628686569169E+017,,,,,False,0,17,0,0,9.78580459264201E+017,9.78580459264201E+017,False,False,si,,,,,,,,,0
58,8.84030456886248E+017,Sun Jul 09 12:44:20 +0000 2017,8.84030456886248E+017,8.84030456886248E+017,පට්ට බැල්ලි. ගහනව තොට වැලි. 😌,False,"[0, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,186032870,186032870,,,,,False,2,10,0,1,8.84030456886248E+017,8.84030456886248E+017,False,False,si,,,,,,,,,1
59,9.86234429352772E+017,Tue Apr 17 13:26:25 +0000 2018,9.86234429352772E+017,9.86234429352772E+017,@nwty_ck පව් ඉතිං චුක්කි 😑,False,"[9, 26]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nwty_ck', 'name': 'Chamal Kanishka', 'id': 2606933641, 'id_str': '2606933641', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.86234281184789E+017,9.86234281184789E+017,2606933641,2606933641,nwty_ck,3749404754,3749404754,,,,,False,0,0,1,0,9.86233289106047E+017,9.86233289106047E+017,False,False,si,,,,,,,,,0
60,1.24808980653126E+018,Thu Apr 09 03:26:12 +0000 2020,1.24808980653126E+018,1.24808980653126E+018,"ප්‍රශංසාවක් ලෙස ""වැඩ්ඩා""

◽️He is good at singing. He's such a badass. ඌ සින්දුකියන්න දක්ෂයි. ඌ වැඩ්ඩෙක් අහ්

🔷Asshole - A rude or cruel person දුෂ්ට නපුරු මනුස්සයෙක් 

◽️Hey you.. Don't be an asshole. දුෂ්ට මිනිහෙක් වෙන්න එපා බන්

Cont👇",False,"[0, 237]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24808962399509E+018,1.24808962399509E+018,1.19637419840845E+018,1.19637419840845E+018,Its_Me_S_Soori,1.19637419840845E+018,1.19637419840845E+018,,,,,False,0,10,2,0,1.24808962399509E+018,1.24808962399509E+018,False,False,und,,,,,,,"{'id': 1248089623995092992, 'id_str': '1248089623995092992'}",,0
