,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,possibly_sensitive,possibly_sensitive_editable,extended_entities,card,self_thread,label
33,1.15145769401794E+018,Wed Jul 17 11:44:41 +0000 2019,1.15145769401794E+018,1.15145769401794E+018,@isuru9696 හුකන්න සමන්ගල ගිහිං,False,"[11, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'isuru9696', 'name': 'Luci👻☠️🇱🇰', 'id': 2326600502, 'id_str': '2326600502', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.15134616125021E+018,1.15134616125021E+018,2326600502,2326600502,isuru9696,4296682354,4296682354,,,,,False,0,1,1,0,1.15134616125021E+018,1.15134616125021E+018,False,False,si,,,,,,,,,,1
34,1.16852941470503E+018,Mon Sep 02 14:21:37 +0000 2019,1.16852941470503E+018,1.16852941470503E+018,පොන්න ජනාධිපති/ අගමැති තොපේ අම්මලට හුකන්න තොපි මොනවාද යකෝ මේව මෙහෙම වෙනකම් කරන්නේ...🤬🤬🤬  .අපි මොන තරම් කාලකන්නි ජාතියක්ද තොපි වගේ හට්ටි හුකන්නලා දෙන්නෙක් එක්ක මේ රටේ ජීවත් වෙන එකට...පක්ෂ අදාල නෑ...මොකා උනත් මේ දේවල් දකිද්දී මොන තරම් නම් දුකක්... https://t.co/mGATvXb5Us,False,"[0, 269]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mGATvXb5Us', 'expanded_url': 'https://www.facebook.com/100006429240717/posts/2916391625251784/', 'display_url': 'facebook.com/10000642924071…', 'indices': [246, 269]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2689353979,2689353979,,,,,False,0,0,0,0,1.16852941470503E+018,1.16852941470503E+018,False,False,si,,,,,False,True,,,,1
35,1.14749954423569E+018,Sat Jul 06 13:36:25 +0000 2019,1.14749954423569E+018,1.14749954423569E+018,@duliponline @iamharshana1 බොන්නම අරං දීලා හදිස්සියක් උනත් හුකන්න සල්ලි නෑ.....😂😂😂,False,"[27, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}, {'screen_name': 'iamharshana1', 'name': 'Harshana Kavshalya', 'id': 1072765984468021248, 'id_str': '1072765984468021248', 'indices': [13, 26]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.14739871527309E+018,1.14739871527309E+018,799677397,799677397,duliponline,1.12073787897012E+018,1.12073787897012E+018,,,,,False,0,2,0,0,1.14727936471278E+018,1.14727936471278E+018,False,False,si,,,,,,,,,,1
36,1.36085992964544E+018,Sun Feb 14 07:54:25 +0000 2021,1.36085992964544E+018,1.36085992964544E+018,@baba_sau ඔය කිම්බ පතුරු යන්න හුකන්න ඔනි ඈ,False,"[10, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baba_sau', 'name': 'සුබා Baba', 'id': 1331292327558610950, 'id_str': '1331292327558610950', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.36083366585756E+018,1.36083366585756E+018,1.3493400090699E+018,1.3493400090699E+018,Sugath59401316,1.3493400090699E+018,1.3493400090699E+018,,,,,False,0,1,0,0,1.36083292175028E+018,1.36083292175028E+018,False,False,si,,,,,,,,,,1
37,1.23010582335708E+018,Wed Feb 19 12:24:17 +0000 2020,1.23010582335708E+018,1.23010582335708E+018,"@STruenews @IsuruPraveen1 @SPriyawickrama පොන්නයා කියලා ඊට පස්සේ හුත්තා කියන් ඩ එපා මනුස්සයෝ
පොන්නයන්ට හුකන්න බෑ නේ.....",False,"[42, 120]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'STruenews', 'name': 'SriLanka TrueNews', 'id': 1200971428637503488, 'id_str': '1200971428637503488', 'indices': [0, 10]}, {'screen_name': 'IsuruPraveen1', 'name': 'ඉසුරු ප්\u200dරවීන්', 'id': 1160134389528842240, 'id_str': '1160134389528842240', 'indices': [11, 25]}, {'screen_name': 'SPriyawickrama', 'name': 'Shane Priyawickrama', 'id': 3269230976, 'id_str': '3269230976', 'indices': [26, 41]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.23009940380276E+018,1.23009940380276E+018,1.2009714286375E+018,1.2009714286375E+018,STruenews,1.19423879068613E+018,1.19423879068613E+018,,,,,False,0,3,3,0,1.22975046397897E+018,1.22975046397897E+018,False,False,si,,,,,,,,,,1
38,1.27717099308193E+018,Sun Jun 28 09:24:28 +0000 2020,1.27717099308193E+018,1.27717099308193E+018,සිංහලෙන් හුකන්න බටිටී / battisl  https://t.co/YtByaH0QG2 https://t.co/r4R3uSlAE8,False,"[0, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YtByaH0QG2', 'expanded_url': 'https://www.pornhub.com/view_video.php?viewkey=ph5ef85dc64bf90', 'display_url': 'pornhub.com/view_video.php…', 'indices': [33, 56]}], 'media': [{'id': 1277170985045618688, 'id_str': '1277170985045618688', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EblsPoEUcAA0lJO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EblsPoEUcAA0lJO.jpg', 'url': 'https://t.co/r4R3uSlAE8', 'display_url': 'pic.twitter.com/r4R3uSlAE8', 'expanded_url': 'https://twitter.com/BaduhubTv/status/1277170993081929729/photo/1', 'type': 'photo', 'original_info': {'width': 1125, 'height': 826, 'focus_rects': [{'x': 0, 'y': 106, 'h': 630, 'w': 1125}, {'x': 8, 'y': 0, 'h': 826, 'w': 826}, {'x': 59, 'y': 0, 'h': 826, 'w': 725}, {'x': 215, 'y': 0, 'h': 826, 'w': 413}, {'x': 0, 'y': 0, 'h': 826, 'w': 1125}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 499, 'resize': 'fit'}, 'medium': {'w': 1125, 'h': 826, 'resize': 'fit'}, 'large': {'w': 1125, 'h': 826, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 536, 'y': 354, 'h': 24, 'w': 24}]}, 'medium': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}, 'orig': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}, 'large': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.24398379895559E+018,1.24398379895559E+018,,,,,False,0,24,1,0,1.27717099308193E+018,1.27717099308193E+018,False,False,si,,,,,False,True,"{'media': [{'id': 1277170985045618688, 'id_str': '1277170985045618688', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EblsPoEUcAA0lJO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EblsPoEUcAA0lJO.jpg', 'url': 'https://t.co/r4R3uSlAE8', 'display_url': 'pic.twitter.com/r4R3uSlAE8', 'expanded_url': 'https://twitter.com/BaduhubTv/status/1277170993081929729/photo/1', 'type': 'photo', 'original_info': {'width': 1125, 'height': 826, 'focus_rects': [{'x': 0, 'y': 106, 'h': 630, 'w': 1125}, {'x': 8, 'y': 0, 'h': 826, 'w': 826}, {'x': 59, 'y': 0, 'h': 826, 'w': 725}, {'x': 215, 'y': 0, 'h': 826, 'w': 413}, {'x': 0, 'y': 0, 'h': 826, 'w': 1125}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 499, 'resize': 'fit'}, 'medium': {'w': 1125, 'h': 826, 'resize': 'fit'}, 'large': {'w': 1125, 'h': 826, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 536, 'y': 354, 'h': 24, 'w': 24}]}, 'medium': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}, 'orig': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}, 'large': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}}, 'media_key': '3_1277170985045618688', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 64, 'green': 60, 'blue': 59}, 'percentage': 75.48}, {'rgb': {'red': 164, 'green': 126, 'blue': 107}, 'percentage': 22.07}, {'rgb': {'red': 215, 'green': 186, 'blue': 169}, 'percentage': 1.25}, {'rgb': {'red': 112, 'green': 73, 'blue': 54}, 'percentage': 0.62}, {'rgb': {'red': 62, 'green': 69, 'blue': 73}, 'percentage': 0.44}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,1
39,1.32913642903781E+018,Wed Nov 18 18:56:33 +0000 2020,1.32913642903781E+018,1.32913642903781E+018,@Darshana_Kande_ රවට්ටල හුකන්න නෙහ් හදන්නෙ 😂 https://t.co/NUM5m4Faly,False,"[17, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1329136425921515521, 'id_str': '1329136425921515521', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/EnIKiY0VkAEwveA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EnIKiY0VkAEwveA.jpg', 'url': 'https://t.co/NUM5m4Faly', 'display_url': 'pic.twitter.com/NUM5m4Faly', 'expanded_url': 'https://twitter.com/0daq0KU7aOYX4ug/status/1329136429037805568/photo/1', 'type': 'photo', 'original_info': {'width': 596, 'height': 474, 'focus_rects': [{'x': 0, 'y': 140, 'h': 334, 'w': 596}, {'x': 0, 'y': 0, 'h': 474, 'w': 474}, {'x': 0, 'y': 0, 'h': 474, 'w': 416}, {'x': 75, 'y': 0, 'h': 474, 'w': 237}, {'x': 0, 'y': 0, 'h': 474, 'w': 596}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 596, 'h': 474, 'resize': 'fit'}, 'medium': {'w': 596, 'h': 474, 'resize': 'fit'}, 'large': {'w': 596, 'h': 474, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.32913613921986E+018,1.32913613921986E+018,1.25735601438013E+018,1.25735601438013E+018,ItsMeKande,1.24239381624343E+018,1.24239381624343E+018,,,,,False,0,1,1,0,1.32913051973331E+018,1.32913051973331E+018,False,False,si,,,,,False,True,"{'media': [{'id': 1329136425921515521, 'id_str': '1329136425921515521', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/EnIKiY0VkAEwveA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EnIKiY0VkAEwveA.jpg', 'url': 'https://t.co/NUM5m4Faly', 'display_url': 'pic.twitter.com/NUM5m4Faly', 'expanded_url': 'https://twitter.com/0daq0KU7aOYX4ug/status/1329136429037805568/photo/1', 'type': 'photo', 'original_info': {'width': 596, 'height': 474, 'focus_rects': [{'x': 0, 'y': 140, 'h': 334, 'w': 596}, {'x': 0, 'y': 0, 'h': 474, 'w': 474}, {'x': 0, 'y': 0, 'h': 474, 'w': 416}, {'x': 75, 'y': 0, 'h': 474, 'w': 237}, {'x': 0, 'y': 0, 'h': 474, 'w': 596}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 596, 'h': 474, 'resize': 'fit'}, 'medium': {'w': 596, 'h': 474, 'resize': 'fit'}, 'large': {'w': 596, 'h': 474, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1329136425921515521', 'ext_media_color': {'palette': [{'rgb': {'red': 204, 'green': 183, 'blue': 152}, 'percentage': 22.65}, {'rgb': {'red': 47, 'green': 47, 'blue': 54}, 'percentage': 19.92}, {'rgb': {'red': 140, 'green': 149, 'blue': 161}, 'percentage': 19.91}, {'rgb': {'red': 111, 'green': 76, 'blue': 58}, 'percentage': 16.35}, {'rgb': {'red': 77, 'green': 109, 'blue': 132}, 'percentage': 6.06}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,1
41,1.12169248456264E+018,Fri Apr 26 08:28:23 +0000 2019,1.12169248456264E+018,1.12169248456264E+018,"ජනාධිපති මම කියලා දැනගත්තෙ ෆේස්බුක් එකෙන්.. 
-සිරිසේන -",False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2430049045,2430049045,,,,,False,2,26,2,0,1.12169248456264E+018,1.12169248456264E+018,False,False,si,,,,,,,,,,0
42,1.2551315593817E+018,Tue Apr 28 13:47:37 +0000 2020,1.2551315593817E+018,1.2551315593817E+018,ජනහද හදුනන මහජන බැංකුව ✌️😊🙏 https://t.co/lsLglri3u9,False,"[0, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1255131505556254727, 'id_str': '1255131505556254727', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/EWsfdE8U8Ac6fRr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWsfdE8U8Ac6fRr.jpg', 'url': 'https://t.co/lsLglri3u9', 'display_url': 'pic.twitter.com/lsLglri3u9', 'expanded_url': 'https://twitter.com/Madurangakalpa1/status/1255131559381700608/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 935, 'focus_rects': [{'x': 0, 'y': 0, 'h': 420, 'w': 750}, {'x': 0, 'y': 0, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 162, 'y': 0, 'h': 935, 'w': 468}, {'x': 0, 'y': 0, 'h': 935, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 545, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 935, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 935, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}, 'small': {'faces': [{'x': 196, 'y': 75, 'h': 144, 'w': 144}]}, 'large': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}, 'medium': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,9.96060592354902E+017,9.96060592354902E+017,,,,,False,2,171,10,1,1.2551315593817E+018,1.2551315593817E+018,False,False,si,,,,,False,True,"{'media': [{'id': 1255131505556254727, 'id_str': '1255131505556254727', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/EWsfdE8U8Ac6fRr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWsfdE8U8Ac6fRr.jpg', 'url': 'https://t.co/lsLglri3u9', 'display_url': 'pic.twitter.com/lsLglri3u9', 'expanded_url': 'https://twitter.com/Madurangakalpa1/status/1255131559381700608/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 935, 'focus_rects': [{'x': 0, 'y': 0, 'h': 420, 'w': 750}, {'x': 0, 'y': 0, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 162, 'y': 0, 'h': 935, 'w': 468}, {'x': 0, 'y': 0, 'h': 935, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 545, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 935, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 935, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}, 'small': {'faces': [{'x': 196, 'y': 75, 'h': 144, 'w': 144}]}, 'large': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}, 'medium': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}}, 'media_key': '3_1255131505556254727', 'ext_media_color': {'palette': [{'rgb': {'red': 132, 'green': 157, 'blue': 77}, 'percentage': 21.76}, {'rgb': {'red': 232, 'green': 224, 'blue': 200}, 'percentage': 12.23}, {'rgb': {'red': 213, 'green': 154, 'blue': 114}, 'percentage': 9.76}, {'rgb': {'red': 32, 'green': 35, 'blue': 42}, 'percentage': 7.24}, {'rgb': {'red': 172, 'green': 188, 'blue': 53}, 'percentage': 6.57}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,0
43,1.17654375666682E+018,Tue Sep 24 17:07:45 +0000 2019,1.17654375666682E+018,1.17654375666682E+018,මාලුපාන් හුකන්න ලෑස්ති වෙන්නෙපා 🤣🤣🤣,False,"[0, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1725841574,1725841574,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,3,19,1,1,1.17654375666682E+018,1.17654375666682E+018,False,False,si,,,,,,,,,,1
44,9.11301030905709E+017,Fri Sep 22 18:47:51 +0000 2017,9.11301030905709E+017,9.11301030905709E+017,මම මුට කොහොම කතා කරන්නද මෛත්‍රී කැරියෝ පයිය තියාගෙන ඇට දෙකෙන් හුකන්න හදන්න එපා,False,"[0, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,3049875241,3049875241,,,,,False,0,0,0,0,9.11301030905709E+017,9.11301030905709E+017,False,False,si,,,,,,,,,,1
45,1.00898233690019E+018,Tue Jun 19 07:58:29 +0000 2018,1.00898233690019E+018,1.00898233690019E+018,කවුද පකෝ පාරෙ යන උන්ට කදුලු ගැස් ගහන්නෙ. හුකන්න. 😡😡,False,"[0, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,192923931,192923931,,,,,False,0,15,4,0,1.00898233690019E+018,1.00898233690019E+018,False,False,si,,,,,,,,,,1
46,7.73164884863353E+017,Tue Sep 06 14:24:07 +0000 2016,7.73164884863353E+017,7.73164884863353E+017,වෙන් අයි සේ අම්මට යූ සේ හුකන්න බ්‍රෝ! :D :D #eminemdoesitbetter #kaizerkaiz #lka https://t.co/nrSQWdOFy2,False,"[0, 104]","{'hashtags': [{'text': 'eminemdoesitbetter', 'indices': [44, 63]}, {'text': 'kaizerkaiz', 'indices': [64, 75]}, {'text': 'lka', 'indices': [76, 80]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nrSQWdOFy2', 'expanded_url': 'http://fb.me/V74LtIjs', 'display_url': 'fb.me/V74LtIjs', 'indices': [81, 104]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,416852441,416852441,,,,,False,0,0,0,0,7.73164884863353E+017,7.73164884863353E+017,False,False,si,,,,,False,True,,,,1
47,1.37156069102343E+018,Mon Mar 15 20:35:25 +0000 2021,1.37156069102343E+018,1.37156069102343E+018,@Shafraz_Cader @Geeth__R උබලැ අම්මගෙන් අහපන් උබලැ අම්මාට ඌරැ තෙල් බිංදුවක් දාලා කිම්බට හුකපු විදිය එම හුකලා තමයි උබ වගේ  මුස්ලිම් වල් ඌරෙක් එලියට ආවේ උබලැ අම්මා ඌරැ තේල් දාල හුකනකොට ආසයි කකුල් දෙක කරට අරග‍ේන හුකන්න කියන්නේ 🤣ඌරැ තේල් බලය බොලව් මුස්ලිම් වල් ඌරො ජාතියක් ඌරැ තේල් දාල තමයි ගැනු හුකනවට කැමති,False,"[25, 303]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Shafraz_Cader', 'name': 'Shafraz Cader', 'id': 1467472404, 'id_str': '1467472404', 'indices': [0, 14]}, {'screen_name': 'Geeth__R', 'name': '🔱AZI 😌☁️🇱🇰', 'id': 949549091905826816, 'id_str': '949549091905826816', 'indices': [15, 24]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.37132206088299E+018,1.37132206088299E+018,1467472404,1467472404,Shafraz_Cader,1.35961909249227E+018,1.35961909249227E+018,,,,,False,0,1,2,0,1.3713189289249E+018,1.3713189289249E+018,False,False,si,,,,,,,,,,1
