,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,conversation_control,limited_actions,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label,
87,1.19788775865771E+018,Fri Nov 22 14:41:11 +0000 2019,1.19788775865771E+018,1.19788775865771E+018,@RW_UNP උබ තමයි මගේ face book  එක  block  කර කැරියා  තොට හෙන ගන්න මම යදින්නෙ...,False,"[8, 79]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RW_UNP', 'name': 'Ranil Wickremesinghe', 'id': 2913830408, 'id_str': '2913830408', 'indices': [0, 7]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.19746215548389E+018,1.19746215548389E+018,2913830408,2913830408,RW_UNP,1.12008111729651E+018,1.12008111729651E+018,,,,,False,0,0,0,0,1.19746215548389E+018,1.19746215548389E+018,False,False,si,,,,,,,,,,,,1,
88,1.12526784847195E+018,Mon May 06 05:15:36 +0000 2019,1.12526784847195E+018,1.12526784847195E+018,@DocaAyya @MaheshNegombo @DulithK ආ මාත් බැලුවා කෝ ඩොකා තාම මොකුත් දැම්මේ නැහැනේ කියලා 😂,False,"[34, 88]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DocaAyya', 'name': '.', 'id': 158389439, 'id_str': '158389439', 'indices': [0, 9]}, {'screen_name': 'MaheshNegombo', 'name': 'Mahesh Madusanka', 'id': 189878124, 'id_str': '189878124', 'indices': [10, 24]}, {'screen_name': 'DulithK', 'name': 'Dulith Kasun (DK)', 'id': 55178704, 'id_str': '55178704', 'indices': [25, 33]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.12526747553528E+018,1.12526747553528E+018,158389439,158389439,DocaAyya,4867064842,4867064842,,,,,False,0,3,1,0,1.12512283749938E+018,1.12512283749938E+018,False,False,si,,,,,,,,,,,,0,
89,8.98776625852015E+017,Sat Aug 19 05:20:20 +0000 2017,8.98776625852015E+017,8.98776625852015E+017,තමුසේ කැරියා ඕයි..... — feeling happy,False,"[0, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,527431180,527431180,,,,,False,0,0,0,0,8.98776625852015E+017,8.98776625852015E+017,False,False,und,,,,,,,,,,,,1,
90,1.2296788559816E+018,Tue Feb 18 08:07:40 +0000 2020,1.2296788559816E+018,1.2296788559816E+018,"සමාජ ජාල වල පොඩ්ඩ බැරි වුණ තැන කිරිච්චිය ඇද ගන්නා කැරියෝ, පොඩි දේටත් උඩ පැන පය උස්සා ඉදිරියේ ඉන්න එකාට කික් කරන ගැන්ස්ටර් කැරියෝ ඔබ දැක තිබේද. ඩෙඩ්ෆූල් කතාවේ නම් එහෙම කැරියෙක් අපි දැක ඇත්තෙමු. ඒවා ප්‍රබන්ධ කතාය. එවැනි කැරියෝ දෙතුන් දෙනෙක් ට්විටරයේ සිටිනු ඔබ මා නිතර දකියි.",False,"[0, 272]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,9.82608810928845E+017,9.82608810928845E+017,,,,,False,0,43,5,2,1.2296788559816E+018,1.2296788559816E+018,False,False,si,,,,,,,,,,,,1,
91,1.22256298707823E+018,Wed Jan 29 16:51:44 +0000 2020,1.22256298707823E+018,1.22256298707823E+018,@Rasthiyaduwa කැරියා මොකද කරේ රස්තියෝ....,False,"[14, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rasthiyaduwa', 'name': 'රස්තියාදුකාරයා', 'id': 166556379, 'id_str': '166556379', 'indices': [0, 13]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2225257057428E+018,1.2225257057428E+018,166556379,166556379,Rasthiyaduwa,330104312,330104312,,,,,False,0,0,1,0,1.2225257057428E+018,1.2225257057428E+018,False,False,si,,,,,,,,,,,,1,
92,1.1391923601668E+018,Thu Jun 13 15:26:38 +0000 2019,1.1391923601668E+018,1.1391923601668E+018,@duliponline හරි හරි ගෙදර යන්න කලින් මං ගින්න පත්තු කරලා තියන්නංකෝ.,False,"[13, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.13918619858754E+018,1.13918619858754E+018,799677397,799677397,duliponline,765716875,765716875,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,4,2,0,1.13918619858754E+018,1.13918619858754E+018,False,False,si,,,,,,,,,,,,0,
93,1.33192927762163E+018,Thu Nov 26 11:54:20 +0000 2020,1.33192927762163E+018,1.33192927762163E+018,කැරියා දානේ භාරගත්තා නේද? 😾 https://t.co/WGHeAt8zb4,False,"[0, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1331929276170420225, 'id_str': '1331929276170420225', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/Env2nqwUwAEPb-A.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Env2nqwUwAEPb-A.jpg', 'url': 'https://t.co/WGHeAt8zb4', 'display_url': 'pic.twitter.com/WGHeAt8zb4', 'expanded_url': 'https://twitter.com/IndrajithTweets/status/1331929277621628932/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 720, 'focus_rects': [{'x': 0, 'y': 141, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 632}, {'x': 18, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}}}]}","<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>",,,,,,2775054089,2775054089,,,,,False,0,1,0,0,1.33192927762163E+018,1.33192927762163E+018,False,False,si,,"{'media': [{'id': 1331929276170420225, 'id_str': '1331929276170420225', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/Env2nqwUwAEPb-A.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Env2nqwUwAEPb-A.jpg', 'url': 'https://t.co/WGHeAt8zb4', 'display_url': 'pic.twitter.com/WGHeAt8zb4', 'expanded_url': 'https://twitter.com/IndrajithTweets/status/1331929277621628932/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 720, 'focus_rects': [{'x': 0, 'y': 141, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 632}, {'x': 18, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}}, 'media_key': '3_1331929276170420225', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 187, 'green': 175, 'blue': 163}, 'percentage': 37.39}, {'rgb': {'red': 175, 'green': 139, 'blue': 75}, 'percentage': 14.64}, {'rgb': {'red': 64, 'green': 43, 'blue': 29}, 'percentage': 12.23}, {'rgb': {'red': 159, 'green': 52, 'blue': 10}, 'percentage': 8.19}, {'rgb': {'red': 93, 'green': 26, 'blue': 6}, 'percentage': 5.13}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,,,1,
94,1.15612942290857E+018,Tue Jul 30 09:08:28 +0000 2019,1.15612942290857E+018,1.15612942290857E+018,"බේබි ක්‍රීම් වේසාවා
වෝල්පේපර් කැරියා
සිප්පි කටු හුත්තා
DVD හුකන්නා
VCD පොන්නයා
මැලිබන් හුත්තා
ස්ටිකර් පකයා
වයි ෆයි හුකන්නා
මොබයිල් ඩේටා කැරියා
සංස්ථා වානේ හුකන්නා
පෙන්ගුවින් හුත්තා😂😂",False,"[0, 182]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.15612890463101E+018,1.15612890463101E+018,765716875,765716875,ndilruksha,765716875,765716875,,,,,False,0,20,1,0,1.15612890463101E+018,1.15612890463101E+018,False,False,si,,,,,,,"{'id': 1156128904631005184, 'id_str': '1156128904631005184'}",,,,,1,
95,1.24495061226719E+018,Tue Mar 31 11:32:10 +0000 2020,1.24495061226719E+018,1.24495061226719E+018,හුත්තිගේ තම්බියා මරන්න ඔනේ. කැරියා කැවා ඔකා 😡😡,False,"[0, 46]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2929030242,2929030242,,,,,True,0,1,0,0,1.24495061226719E+018,1.24495061226719E+018,False,False,si,,,,,,,,1.2449338889059E+018,1.2449338889059E+018,"{'url': 'https://t.co/2L7UCb8rxa', 'expanded': 'https://twitter.com/mawbimaonline/status/1244933888905895936', 'display': 'twitter.com/mawbimaonline/…'}",,1,
96,1.34932479390919E+018,Wed Jan 13 11:57:54 +0000 2021,1.34932479390919E+018,1.34932479390919E+018,@jimpapz කැරියා 😏,False,"[9, 17]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jimpapz', 'name': 'ජිම් පප්පා➰', 'id': 1110635597813571584, 'id_str': '1110635597813571584', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.34932465028364E+018,1.34932465028364E+018,1.11063559781357E+018,1.11063559781357E+018,jimpapz,1.25735601438013E+018,1.25735601438013E+018,,,,,False,0,2,1,0,1.34932433081609E+018,1.34932433081609E+018,False,False,si,,,,,,,,,,,,1,
97,1.04095671049039E+018,Sat Sep 15 13:33:14 +0000 2018,1.04095671049039E+018,1.04095671049039E+018,පොලිස් පති කැරියා  අමිමෝ කවුද බං මෙවිවා එඩිටි කරන එකා 😂😂👇 https://t.co/dkjOV9wTbv,False,"[0, 81]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dkjOV9wTbv', 'expanded_url': 'https://www.facebook.com/100014329239385/posts/454723298348641/', 'display_url': 'facebook.com/10001432923938…', 'indices': [58, 81]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,9.13527555189228E+017,9.13527555189228E+017,,,,,False,0,1,0,0,1.04095671049039E+018,1.04095671049039E+018,False,False,si,,,False,True,,,,,,,,1,
98,1.24741836752842E+018,Tue Apr 07 06:58:09 +0000 2020,1.24741836752842E+018,1.24741836752842E+018,@Mr6feet අම්මෝ කැරියා 😂,False,"[9, 23]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Mr6feet', 'name': 'Mr6feet \U0001f974', 'id': 268127286, 'id_str': '268127286', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2474176947201E+018,1.2474176947201E+018,268127286,268127286,Mr6feet,1.23844866548986E+018,1.23844866548986E+018,,,,,False,0,1,0,0,1.2474176947201E+018,1.2474176947201E+018,False,False,si,,,,,,,,,,,,1,
99,1.24141066675528E+018,Sat Mar 21 17:05:41 +0000 2020,1.24141066675528E+018,1.24141066675528E+018,@EVOSHAN_ සුදු ද,False,"[10, 16]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24140972571288E+018,1.24140972571288E+018,4286572754,4286572754,Im_evo_,2911831267,2911831267,,,,,False,0,0,1,0,1.24140866272102E+018,1.24140866272102E+018,False,False,si,,,,,,,,,,,,0,
100,1.23009230719573E+018,Wed Feb 19 11:30:34 +0000 2020,1.23009230719573E+018,1.23009230719573E+018,@SKathriarachc @INFORMERSKULL Concrete කැරියා වගේ ඉංග්‍රීසි ඒවා 🤣🤣🤣🤣😂😂😂👍,False,"[30, 72]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SKathriarachc', 'name': '💙\U0001f9daShani 🇱🇰 \U0001f9da💙', 'id': 4695571118, 'id_str': '4695571118', 'indices': [0, 14]}, {'screen_name': 'INFORMERSKULL', 'name': 'Mr. !nf0rm3r 🇱🇰', 'id': 1243879811631558657, 'id_str': '1243879811631558657', 'indices': [15, 29]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.22971752461638E+018,1.22971752461638E+018,4695571118,4695571118,SKathriarachc,1.16403103770325E+018,1.16403103770325E+018,,,,,False,0,1,1,0,1.22970165299273E+018,1.22970165299273E+018,False,False,si,,,,,,,,,,,,1,
102,1.15612890463101E+018,Tue Jul 30 09:06:25 +0000 2019,1.15612890463101E+018,1.15612890463101E+018,"අද පේජ් එකක තිබ්බ කමෙන්ට් එකක් තමා මේ. ඒ පේජ් එක කරන එකාට එරෙහිව දාලා තිබ්බේ.
තක්කාලි පකයා
ද්විලිංගික සමනල් පොන්නයා
ටකරන් පකයා
තනි ඇටෙ සමනලයා
පයි කොටා
බෝතල් පකයා
සන් කැකර් පොන්නයා
පොටෑටො කැකර් හුකන්නා
නිව්ඩෙල් පකයා
ඩුවල් කැරියා
ලුනුමිරිස් පකා
ලොන්ත පකයා
හෙඩ් ලයිට් පොන්නයා👇👇",False,"[0, 274]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,765716875,765716875,,,,,False,0,46,12,2,1.15612890463101E+018,1.15612890463101E+018,False,False,si,,,,,,,"{'id': 1156128904631005184, 'id_str': '1156128904631005184'}",,,,,1,
103,1.25015725942376E+018,Tue Apr 14 20:21:32 +0000 2020,1.25015725942376E+018,1.25015725942376E+018,@ExcuzeMiReturn කැරියා 😂😂,False,"[16, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMiReturn', 'name': 'Oliver', 'id': 1250770597933547521, 'id_str': '1250770597933547521', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.25015660759117E+018,1.25015660759117E+018,4867064842,4867064842,ExcuzeMiii,246224922,246224922,,,,,False,0,1,1,0,1.25015660759117E+018,1.25015660759117E+018,False,False,si,,,,,,,,,,,,1,
104,1.27396581440483E+018,Fri Jun 19 13:08:13 +0000 2020,1.27396581440483E+018,1.27396581440483E+018,"අම්මටසිරි. මැරයොන්ට රාජ්‍ය ආරක්ෂාව 😂
#සෝසිරිලංකන් #SriLanka #lka",False,"[0, 64]","{'hashtags': [{'text': 'සෝසිරිලංකන්', 'indices': [37, 49]}, {'text': 'SriLanka', 'indices': [50, 59]}, {'text': 'lka', 'indices': [60, 64]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.2213747845603E+018,1.2213747845603E+018,,,,,True,6,1,3,2,1.27396581440483E+018,1.27396581440483E+018,False,False,si,,,,,,,,1.27394580562005E+018,1.27394580562005E+018,"{'url': 'https://t.co/NiLyqFVFpo', 'expanded': 'https://twitter.com/SriLankaTweet/status/1273945805620047872', 'display': 'twitter.com/SriLankaTweet/…'}",,0,
105,1.28689356031955E+018,Sat Jul 25 05:18:28 +0000 2020,1.28689356031955E+018,1.28689356031955E+018,@SKathriarachc @0daq0KU7aOYX4ug උබටත් පල ඕනෙද මං ගාව තියෙනව දෙන්ඩද..,False,"[32, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SKathriarachc', 'name': '💙\U0001f9daShani 🇱🇰 \U0001f9da💙', 'id': 4695571118, 'id_str': '4695571118', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.28686321278539E+018,1.28686321278539E+018,4695571118,4695571118,SKathriarachc,8.56125788189479E+017,8.56125788189479E+017,,,,,False,0,0,2,0,1.28685918571233E+018,1.28685918571233E+018,False,False,si,,,,,,,,,,,,0,
106,1.24888143553396E+018,Sat Apr 11 07:51:51 +0000 2020,1.24888143553396E+018,1.24888143553396E+018,@Rathgamaya මම දැන් කල්පනා කලේ twitter ශුක්‍රාණුවක් කියන එකයි twitter කැ#යෙක් කියන එකයි දෙකම එකම තේරුමනෙ. එකක් ශිෂ්ටයි අනික නෑ.,False,"[12, 127]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rathgamaya', 'name': 'Raththa 🌸', 'id': 246224922, 'id_str': '246224922', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24888044919718E+018,1.24888044919718E+018,1523016494,1523016494,DudePointless,1523016494,1523016494,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,1,0,1.24888014553381E+018,1.24888014553381E+018,False,False,si,,,,,,,,,,,,0,
