,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,card
1395397352576352262,Thu May 20 15:13:48 +0000 2021,1395397352576352262,1395397352576352262,@NightWingzzz @ExcuzeMiii @gayan_mh අපේ එන්නෙ තාත්තා. එයා උදේට දුවන්න යද්දි තමයි මං නිදාගන්නෙ😂,False,"[36, 94]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [0, 13]}, {'screen_name': 'ExcuzeMiii', 'name': 'Hamza Haniffa', 'id': 4867064842, 'id_str': '4867064842', 'indices': [14, 25]}, {'screen_name': 'gayan_mh', 'name': '#ගයියා', 'id': 166050292, 'id_str': '166050292', 'indices': [26, 35]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3953934854658007e+18,1395393485465800705,2369956382.0,2369956382,NightWingzzz,130433613,130433613,,,,,False,,,,0,0,0,0,1395214560685027333,1395214560685027333,False,False,si,,,,,,
1351045355954180096,Mon Jan 18 05:54:48 +0000 2021,1351045355954180096,1351045355954180096,හදනකොට වැරදිච්ච කෑමත් රස කර කර කන අයට තමයි තාත්තයි අයියයි කියන්නේ 😌✋,False,"[0, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3286134445,3286134445,,,,,False,,,,0,21,1,1,1351045355954180096,1351045355954180096,False,False,si,,,,,,
1394297947869769732,Mon May 17 14:25:10 +0000 2021,1394297947869769732,1394297947869769732,"අපේ තාත්තා සින්දුවක් කියනවා..

රත්න දීප ජන්ම භූමි......

ඒක අහගෙන හිටපු පොඩි එකා..
තාලෙට

රත්න දීප ජන්ඹු ගෙඩි.....

🤦🤦🤦🤦",False,"[0, 120]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,563527911,563527911,,,,,False,,,,0,15,2,0,1394297947869769732,1394297947869769732,False,False,si,,,,,,
1393534247349092359,Sat May 15 11:50:29 +0000 2021,1393534247349092359,1393534247349092359,තාත්තා😍❤,False,"[0, 8]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1081914118368456704,1081914118368456704,,,,,False,,,,0,8,0,0,1393534247349092359,1393534247349092359,False,False,si,,,,,,
1395306887818596360,Thu May 20 09:14:20 +0000 2021,1395306887818596360,1395306887818596360,"@shanki_thewitch ඔව්. අම්මා තාත්තා දෙන්නම මෙහෙත් නෑ, රට 😢",False,"[17, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shanki_thewitch', 'name': 'Witch ⚡', 'id': 973212683007819776, 'id_str': '973212683007819776', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3953066841977037e+18,1395306684197703680,9.732126830078198e+17,973212683007819776,shanki_thewitch,1254465628993458178,1254465628993458178,,,,,False,,,,0,2,1,0,1395305364367699969,1395305364367699969,False,False,si,,,,,,
1393885289219649537,Sun May 16 11:05:24 +0000 2021,1393885289219649537,1393885289219649537,"Don Moreno, එහෙමත් නැත්නම් El Chapo Gusmannගේ පුතණ්ඩියා වෙඩි උණ්ඩ 500ක් විතර කාලා මැරුනේ මෙතන. 

රෝසමල් 50,000ක් ගුවනින් ඉහලා මළගම කලාට පස්සෙ තාත්තා පුතණ්ඩියා සිහිවෙන්න මෙතන මේ ස්මාරකය හැදුවා. මෙක්සිකානු ආණ්ඩුවටත් තාම මේක අයින් කරන්න බෑ. 

පේනවද කුඩු සල්ලි වල බලය?",False,"[0, 264]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,199129412,199129412,,,,,True,1.3934704553113313e+18,1393470455311331331,"{'url': 'https://t.co/oltLQdG6Z8', 'expanded': 'https://twitter.com/Sansajran/status/1393470455311331331', 'display': 'twitter.com/Sansajran/stat…'}",1,14,2,1,1393885289219649537,1393885289219649537,False,False,si,,,,,,
1395370185914298369,Thu May 20 13:25:51 +0000 2021,1395370185914298369,1395370185914298369,"@dinidu Many times how u can buy people wity money. I read d book ජනාධිපති තාත්තා. In dat it clearly states how d people who we think r close to Rajapakses live with fear. Moment dey know one will leave dem, quickly dey do something which give dem a scare &amp; dey stop leaving",False,"[8, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dinidu', 'name': 'Dinidu de Alwis', 'id': 14174456, 'id_str': '14174456', 'indices': [0, 7]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3953694794634813e+18,1395369479463481344,306127931.0,306127931,my_rizaniya,306127931,306127931,,,,,False,,,,0,0,0,0,1395334719022133251,1395334719022133251,False,False,en,,,,,,
1395079236482867203,Wed May 19 18:09:43 +0000 2021,1395079236482867203,1395079236482867203,"කසාද බැන්ඳ දවසක ඒ කෙනාගෙ 
වාසගම , දාගන්න පුළුවන් එකත් 
මරු වැඩක්..!!

අනිවාර්යයෙන් කරගන්න ඕන
බැඳපු කාලෙක ඒක නම්...🥺🖤",False,"[0, 116]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,965080511205949440,965080511205949440,,,,,False,,,,4,88,15,1,1395079236482867203,1395079236482867203,False,False,si,,,,,,
1394689700514852871,Tue May 18 16:21:51 +0000 2021,1394689700514852871,1394689700514852871,"No caption needed ❤️🙏
තාත්තා 😢❤️ 

Colonel Tuan Nizam Muthaliff
#VictoryDaySL #warheros https://t.co/BtYsC7PhHW",False,"[0, 87]","{'hashtags': [{'text': 'VictoryDaySL', 'indices': [64, 77]}, {'text': 'warheros', 'indices': [78, 87]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1394689694416334849, 'id_str': '1394689694416334849', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/E1ru4z-VcAEru6-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1ru4z-VcAEru6-.jpg', 'url': 'https://t.co/BtYsC7PhHW', 'display_url': 'pic.twitter.com/BtYsC7PhHW', 'expanded_url': 'https://twitter.com/DSSC2008/status/1394689700514852871/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 960, 'focus_rects': [{'x': 0, 'y': 399, 'h': 403, 'w': 720}, {'x': 0, 'y': 240, 'h': 720, 'w': 720}, {'x': 0, 'y': 139, 'h': 821, 'w': 720}, {'x': 240, 'y': 0, 'h': 960, 'w': 480}, {'x': 0, 'y': 0, 'h': 960, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 960, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 960, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3043022940,3043022940,,,,,False,,,,4,11,2,1,1394689700514852871,1394689700514852871,False,False,en,,,"{'media': [{'id': 1394689694416334849, 'id_str': '1394689694416334849', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/E1ru4z-VcAEru6-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1ru4z-VcAEru6-.jpg', 'url': 'https://t.co/BtYsC7PhHW', 'display_url': 'pic.twitter.com/BtYsC7PhHW', 'expanded_url': 'https://twitter.com/DSSC2008/status/1394689700514852871/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 960, 'focus_rects': [{'x': 0, 'y': 399, 'h': 403, 'w': 720}, {'x': 0, 'y': 240, 'h': 720, 'w': 720}, {'x': 0, 'y': 139, 'h': 821, 'w': 720}, {'x': 240, 'y': 0, 'h': 960, 'w': 480}, {'x': 0, 'y': 0, 'h': 960, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 960, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 960, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1394689694416334849', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 50, 'green': 45, 'blue': 47}, 'percentage': 33.28}, {'rgb': {'red': 119, 'green': 111, 'blue': 99}, 'percentage': 17.13}, {'rgb': {'red': 59, 'green': 74, 'blue': 105}, 'percentage': 12.42}, {'rgb': {'red': 185, 'green': 172, 'blue': 152}, 'percentage': 10.42}, {'rgb': {'red': 110, 'green': 67, 'blue': 48}, 'percentage': 8.81}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,
1394602906410569730,Tue May 18 10:36:58 +0000 2021,1394602906410569730,1394602906410569730,@yunesh_k පොඩි වුන්ගේ හිතට දිලා තියන දේනේ ඔය..ඔකුන් තමයි කවදාහරි අමිමා තාත්තා වුනත් මරන්න පුළුවන් වුන් වෙන්නේ..පොඩි කාලේම පැලේ ඉවර කරලා දැමිමා නං තවත් මිනිමරන අය නැති වෙයි..පලස්තීනේ ඉවර කරලම දාන්න ඔනි,False,"[10, 200]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'yunesh_k', 'name': 'විකාර 🅿🆁🅾🅳🆄🅲🆃🅸🅾🅽', 'id': 333357644, 'id_str': '333357644', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3945531960690196e+18,1394553196069019650,333357644.0,333357644,yunesh_k,4695571118,4695571118,,,,,False,,,,0,5,0,0,1394553196069019650,1394553196069019650,False,False,si,,,,,,
1395746658575605760,Fri May 21 14:21:49 +0000 2021,1395746658575605760,1395746658575605760,සිරසෙන් කොලනිය accept කරලාලු ද? https://t.co/YPtyne39WW,False,"[0, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1395746649776005120, 'id_str': '1395746649776005120', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/E16wLthXIAAn1_4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E16wLthXIAAn1_4.jpg', 'url': 'https://t.co/YPtyne39WW', 'display_url': 'pic.twitter.com/YPtyne39WW', 'expanded_url': 'https://twitter.com/DulithK/status/1395746658575605760/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 775, 'focus_rects': [{'x': 0, 'y': 355, 'h': 420, 'w': 750}, {'x': 0, 'y': 25, 'h': 750, 'w': 750}, {'x': 35, 'y': 0, 'h': 775, 'w': 680}, {'x': 181, 'y': 0, 'h': 775, 'w': 388}, {'x': 0, 'y': 0, 'h': 775, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 775, 'resize': 'fit'}, 'small': {'w': 658, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 775, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,55178704,55178704,,,,,False,,,,9,84,11,7,1395746658575605760,1395746658575605760,False,False,si,,,"{'media': [{'id': 1395746649776005120, 'id_str': '1395746649776005120', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/E16wLthXIAAn1_4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E16wLthXIAAn1_4.jpg', 'url': 'https://t.co/YPtyne39WW', 'display_url': 'pic.twitter.com/YPtyne39WW', 'expanded_url': 'https://twitter.com/DulithK/status/1395746658575605760/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 775, 'focus_rects': [{'x': 0, 'y': 355, 'h': 420, 'w': 750}, {'x': 0, 'y': 25, 'h': 750, 'w': 750}, {'x': 35, 'y': 0, 'h': 775, 'w': 680}, {'x': 181, 'y': 0, 'h': 775, 'w': 388}, {'x': 0, 'y': 0, 'h': 775, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 775, 'resize': 'fit'}, 'small': {'w': 658, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 775, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1395746649776005120', 'ext_media_color': {'palette': [{'rgb': {'red': 29, 'green': 29, 'blue': 24}, 'percentage': 52.23}, {'rgb': {'red': 190, 'green': 55, 'blue': 41}, 'percentage': 28.85}, {'rgb': {'red': 220, 'green': 206, 'blue': 209}, 'percentage': 6.04}, {'rgb': {'red': 206, 'green': 94, 'blue': 96}, 'percentage': 3.92}, {'rgb': {'red': 54, 'green': 13, 'blue': 12}, 'percentage': 3.7}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,
1394347510265618436,Mon May 17 17:42:06 +0000 2021,1394347510265618436,1394347510265618436,"My Twitter Family:
Parents: @pramodVimukthi1 @Wind_Desika
Spouse: @unknown_lankan
Children: @Subod_Jr @harshanimv

via https://t.co/ZPGWQJ0S0y

⠀ https://t.co/1rsPvnFW5I",False,"[0, 145]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pramodVimukthi1', 'name': 'pramod abeyrathna', 'id': 1191978229864763393, 'id_str': '1191978229864763393', 'indices': [28, 44]}, {'screen_name': 'Wind_Desika', 'name': 'WinD', 'id': 2533578847, 'id_str': '2533578847', 'indices': [45, 57]}, {'screen_name': 'unknown_lankan', 'name': 'මකරෙක් 🔥♡ 🐸', 'id': 3591912206, 'id_str': '3591912206', 'indices': [66, 81]}, {'screen_name': 'Subod_Jr', 'name': 'SuBoD_HiRuNa 🍁', 'id': 1324262842338480129, 'id_str': '1324262842338480129', 'indices': [92, 101]}, {'screen_name': 'harshanimv', 'name': 'Harshani', 'id': 1135074817135112192, 'id_str': '1135074817135112192', 'indices': [102, 113]}], 'urls': [{'url': 'https://t.co/ZPGWQJ0S0y', 'expanded_url': 'https://roundyearfun.me/twitterfamily', 'display_url': 'roundyearfun.me/twitterfamily', 'indices': [119, 142]}], 'media': [{'id': 1394347507874820098, 'id_str': '1394347507874820098', 'indices': [146, 169], 'media_url': 'http://pbs.twimg.com/media/E1m3q7xUcAIzTGP.png', 'media_url_https': 'https://pbs.twimg.com/media/E1m3q7xUcAIzTGP.png', 'url': 'https://t.co/1rsPvnFW5I', 'display_url': 'pic.twitter.com/1rsPvnFW5I', 'expanded_url': 'https://twitter.com/praveenabeysin2/status/1394347510265618436/photo/1', 'type': 'photo', 'original_info': {'width': 460, 'height': 650, 'focus_rects': [{'x': 0, 'y': 179, 'h': 258, 'w': 460}, {'x': 0, 'y': 78, 'h': 460, 'w': 460}, {'x': 0, 'y': 46, 'h': 524, 'w': 460}, {'x': 135, 'y': 0, 'h': 650, 'w': 325}, {'x': 0, 'y': 0, 'h': 650, 'w': 460}]}, 'sizes': {'large': {'w': 460, 'h': 650, 'resize': 'fit'}, 'medium': {'w': 460, 'h': 650, 'resize': 'fit'}, 'small': {'w': 460, 'h': 650, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'features': {'large': {'faces': [{'x': 121, 'y': 82, 'h': 43, 'w': 43}]}, 'orig': {'faces': [{'x': 121, 'y': 82, 'h': 43, 'w': 43}]}, 'medium': {'faces': [{'x': 121, 'y': 82, 'h': 43, 'w': 43}]}, 'small': {'faces': [{'x': 121, 'y': 82, 'h': 43, 'w': 43}]}}}]}","<a href=""http://erased20903852.com"" rel=""nofollow"">erased20903852</a>",,,,,,3049508994,3049508994,,,,,False,,,,1,6,3,1,1394347510265618436,1394347510265618436,False,False,en,,,"{'media': [{'id': 1394347507874820098, 'id_str': '1394347507874820098', 'indices': [146, 169], 'media_url': 'http://pbs.twimg.com/media/E1m3q7xUcAIzTGP.png', 'media_url_https': 'https://pbs.twimg.com/media/E1m3q7xUcAIzTGP.png', 'url': 'https://t.co/1rsPvnFW5I', 'display_url': 'pic.twitter.com/1rsPvnFW5I', 'expanded_url': 'https://twitter.com/praveenabeysin2/status/1394347510265618436/photo/1', 'type': 'photo', 'original_info': {'width': 460, 'height': 650, 'focus_rects': [{'x': 0, 'y': 179, 'h': 258, 'w': 460}, {'x': 0, 'y': 78, 'h': 460, 'w': 460}, {'x': 0, 'y': 46, 'h': 524, 'w': 460}, {'x': 135, 'y': 0, 'h': 650, 'w': 325}, {'x': 0, 'y': 0, 'h': 650, 'w': 460}]}, 'sizes': {'large': {'w': 460, 'h': 650, 'resize': 'fit'}, 'medium': {'w': 460, 'h': 650, 'resize': 'fit'}, 'small': {'w': 460, 'h': 650, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'features': {'large': {'faces': [{'x': 121, 'y': 82, 'h': 43, 'w': 43}]}, 'orig': {'faces': [{'x': 121, 'y': 82, 'h': 43, 'w': 43}]}, 'medium': {'faces': [{'x': 121, 'y': 82, 'h': 43, 'w': 43}]}, 'small': {'faces': [{'x': 121, 'y': 82, 'h': 43, 'w': 43}]}}, 'media_key': '3_1394347507874820098', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 245, 'green': 248, 'blue': 250}, 'percentage': 87.99}, {'rgb': {'red': 53, 'green': 53, 'blue': 53}, 'percentage': 4.2}, {'rgb': {'red': 35, 'green': 84, 'blue': 118}, 'percentage': 1.14}, {'rgb': {'red': 237, 'green': 189, 'blue': 148}, 'percentage': 0.91}, {'rgb': {'red': 82, 'green': 218, 'blue': 236}, 'percentage': 0.59}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,
1395306684197703680,Thu May 20 09:13:31 +0000 2021,1395306684197703680,1395306684197703680,@Sedona_B අවුරුදු 22යි .😱😱😱,False,"[10, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sedona_B', 'name': 'සෙදෝනා of Bebbanburg', 'id': 1254465628993458178, 'id_str': '1254465628993458178', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3953053643677e+18,1395305364367699969,1.2544656289934582e+18,1254465628993458178,Sedona_B,973212683007819776,973212683007819776,,,,,False,,,,0,3,1,0,1395305364367699969,1395305364367699969,False,False,si,,,,,,
