,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread
742965119790030848,Wed Jun 15 06:21:02 +0000 2016,742965119790030848,742965119790030848,මේ වේසි... පුතා කියන විදියට සිංහල තම්බි ඉන්නවද ? සිනහල හින්දු ආගමේ ඉන්නවද ? බල්ලෝ සිංහල බව්ද්දයා ගැන උබ මොනවද දන්නේ https://t.co/PJI2qR1dOK,False,"[0, 115]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 742965115629252609, 'id_str': '742965115629252609', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/Ck-K1hWWsAE-i0E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ck-K1hWWsAE-i0E.jpg', 'url': 'https://t.co/PJI2qR1dOK', 'display_url': 'pic.twitter.com/PJI2qR1dOK', 'expanded_url': 'https://twitter.com/ApiWenuwen/status/742965119790030848/photo/1', 'type': 'photo', 'original_info': {'width': 813, 'height': 313}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 262, 'resize': 'fit'}, 'large': {'w': 813, 'h': 313, 'resize': 'fit'}, 'medium': {'w': 813, 'h': 313, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}, 'small': {'faces': [{'x': 149, 'y': 105, 'h': 32, 'w': 32}, {'x': 613, 'y': 103, 'h': 39, 'w': 39}]}, 'large': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}, 'medium': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}}}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3189787423,3189787423,,,,,False,0,0,0,0,742965119790030848,742965119790030848,False,False,si,,False,True,,"{'media': [{'id': 742965115629252609, 'id_str': '742965115629252609', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/Ck-K1hWWsAE-i0E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ck-K1hWWsAE-i0E.jpg', 'url': 'https://t.co/PJI2qR1dOK', 'display_url': 'pic.twitter.com/PJI2qR1dOK', 'expanded_url': 'https://twitter.com/ApiWenuwen/status/742965119790030848/photo/1', 'type': 'photo', 'original_info': {'width': 813, 'height': 313}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 262, 'resize': 'fit'}, 'large': {'w': 813, 'h': 313, 'resize': 'fit'}, 'medium': {'w': 813, 'h': 313, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}, 'small': {'faces': [{'x': 149, 'y': 105, 'h': 32, 'w': 32}, {'x': 613, 'y': 103, 'h': 39, 'w': 39}]}, 'large': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}, 'medium': {'faces': [{'x': 179, 'y': 126, 'h': 39, 'w': 39}, {'x': 733, 'y': 124, 'h': 47, 'w': 47}]}}, 'media_key': '3_742965115629252609', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,
972526646245888000,Sat Mar 10 17:36:35 +0000 2018,972526646245888000,972526646245888000,@IAmMrHumorist @ExcuzeMi මන් finnal.බලන්න ticket 5 ක් ගත්ත බං.. අපරාදේ අර මල් වේසි ඇරියනෙ තියල🙈,False,"[25, 95]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IAmMrHumorist', 'name': 'MR.HUMORIST', 'id': 2418612841, 'id_str': '2418612841', 'indices': [0, 14]}, {'screen_name': 'ExcuzeMi', 'name': 'Oli', 'id': 582633677, 'id_str': '582633677', 'indices': [15, 24]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.725263787456717e+17,972526378745671680,2418612841.0,2418612841,IAmMrHumorist,2428627850,2428627850,,,,,False,0,0,1,0,972525194026934273,972525194026934273,False,False,si,,,,,,,,,
1326147201731493888,Tue Nov 10 12:58:26 +0000 2020,1326147201731493888,1326147201731493888,@da_sukiya පිපිඤ්ඤා වේසි,False,"[11, 24]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'da_sukiya', 'name': 'Sukiya 🇱🇰', 'id': 181142874, 'id_str': '181142874', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.326147145150292e+18,1326147145150291970,246224922.0,246224922,rathgamaya,246224922,246224922,,,,,False,0,1,1,0,1326110320947982336,1326110320947982336,False,False,si,,,,,,,,,
1127050643384848384,Sat May 11 03:19:47 +0000 2019,1127050643384848384,1127050643384848384,"@RansaraniBole ෆක් යු බිච් කියපුවම පොශ්, අනේ උකාන් වේසි කිවුවාම ගොඩේ 😂😂😂😂",False,"[15, 73]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RansaraniBole', 'name': 'මිස් සූරියබංඩාර 🤓🐘', 'id': 961513544717164545, 'id_str': '961513544717164545', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.127049277472002e+18,1127049277472002048,9.615135447171645e+17,961513544717164545,RansaraniBole,1077761386850050049,1077761386850050049,,,,,False,0,3,1,0,1127049277472002048,1127049277472002048,False,False,si,,,,,,,,,
1159353329048158211,Thu Aug 08 06:39:08 +0000 2019,1159353329048158211,1159353329048158211,@maalupaan ගහප්පයින් දහපඳුරා වේසි.,False,"[11, 34]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1593523457313178e+18,1159352345731317760,4632654077.0,4632654077,maalupaan,186032870,186032870,,,,,False,1,1,1,0,1159352345731317760,1159352345731317760,False,False,si,,,,,,,,,
1214763959473053697,Wed Jan 08 04:21:11 +0000 2020,1214763959473053697,1214763959473053697,"පියුමිලා සනසන්නේ කරන්නේ රටේ ඉහලම පිරිස්ගෙ ලිංගික ආශාවන්! සල්ලිභාගෙ තියන ප්‍රසිද්ධියෙ ඉහලටම ගිය උන්ව සනසනව. අර පොල් කඩන එකාගෙ රජයෙ සේවකයගෙ කම්කරුවගේ ආතල් එක දන්න පාරෙ අයිනෙ හිටං ඉන්න ගෑනුන්ව පොලිසියෙන් ""පල වේසි අප්පට හුකන්ඩ කියල ගහල ජීප් එකට දාගන්නව. ප්‍රසිද්ද වේසියන්ට මැඩම් කියනව",False,"[0, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,189878124,189878124,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,2,36,2,0,1214763959473053697,1214763959473053697,False,False,si,,,,,,,,,
1167739847345418240,Sat Aug 31 10:04:09 +0000 2019,1167739847345418240,1167739847345418240,@rusiya_ මීටින්ග් වේසි,False,"[9, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rusiya_', 'name': 'රුසියා 🇱🇰', 'id': 407621077, 'id_str': '407621077', 'indices': [0, 8]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1677397261298565e+18,1167739726129856512,407621077.0,407621077,rusiya_,246224922,246224922,,,,,False,0,0,1,0,1167710868580253696,1167710868580253696,False,False,si,,,,,,,,,
656520353968033792,Tue Oct 20 17:20:24 +0000 2015,656520353968033792,656520353968033792,රෙද්ද උස්සලා සල්ලි හොයන වෙලේ රෙද්දක් මහලා සල්ලි හොයපං. වේසි. https://t.co/mz3k9KW7nE,False,"[0, 84]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mz3k9KW7nE', 'expanded_url': 'http://fb.me/7uU0Um5TZ', 'display_url': 'fb.me/7uU0Um5TZ', 'indices': [61, 84]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,579537113,579537113,,,,,False,0,0,0,0,656520353968033792,656520353968033792,False,False,si,,False,True,,,,,,
902198062759591936,Mon Aug 28 15:55:54 +0000 2017,902198062759591936,902198062759591936,"#බඩුව,#වේසි කියලා කියන්නෙත් #පන,#වස්තු කියපු කටින්ම තමයි sis ඒ නිසා පරිස්සමින්😉🍃❤️",False,"[0, 82]","{'hashtags': [{'text': 'බඩුව', 'indices': [0, 5]}, {'text': 'වේසි', 'indices': [6, 11]}, {'text': 'පන', 'indices': [28, 31]}, {'text': 'වස්තු', 'indices': [32, 38]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,765736789717889024,765736789717889024,,,,,False,2,3,0,0,902198062759591936,902198062759591936,False,False,si,,,,,,,,,
1133104391744106496,Mon May 27 20:15:13 +0000 2019,1133104391744106496,1133104391744106496,වේසි පීසා https://t.co/QLyChpdgJm,False,"[0, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QLyChpdgJm', 'expanded_url': 'https://www.instagram.com/p/Bx-qE_whshs/?igshid=cbub4epaqmoq', 'display_url': 'instagram.com/p/Bx-qE_whshs/…', 'indices': [10, 33]}]}","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,2697690282,2697690282,,,,,False,0,1,0,0,1133104391744106496,1133104391744106496,False,False,si,,False,True,,,,,,
1178005060980101120,Sat Sep 28 17:54:27 +0000 2019,1178005060980101120,1178005060980101120,@thimiraonline @Nimezzz වේසි 😒😂,False,"[24, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thimiraonline', 'name': 'Thimira Madhusanka Thenuwara', 'id': 190986031, 'id_str': '190986031', 'indices': [0, 14]}, {'screen_name': 'Nimezzz', 'name': 'Nimesh Nishara 🇱🇰', 'id': 911573887, 'id_str': '911573887', 'indices': [15, 23]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1780049347776963e+18,1178004934777696256,190986031.0,190986031,thimiraonline,2483063340,2483063340,,,,,False,0,0,1,0,1177894763258732544,1177894763258732544,False,False,si,,,,,,,,,
1277850108827013121,Tue Jun 30 06:23:01 +0000 2020,1277850108827013121,1277850108827013121,@_Ranindu_ @nimani99 @Chandu_original @DarshanaKande @ItsmeSuppa @Its_Me_S_Soori @imbebaa @PraveenNadeera @nipuna__d @unknown_lankan මොකක්ද වේසි ඒ,False,"[133, 146]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [21, 37]}, {'screen_name': 'DarshanaKande', 'name': 'Darshana Kandamulla', 'id': 1135152101388980224, 'id_str': '1135152101388980224', 'indices': [38, 52]}, {'screen_name': 'ItsmeSuppa', 'name': 'The Notch', 'id': 3797363534, 'id_str': '3797363534', 'indices': [53, 64]}, {'screen_name': 'Its_Me_S_Soori', 'name': 'ֆɦǟռ....✍️(..Hҽʅʅσ Pҽҽρʂ..🙋) 🇱🇰', 'id': 1196374198408450048, 'id_str': '1196374198408450048', 'indices': [65, 80]}, {'screen_name': 'PraveenNadeera', 'name': 'Praveen', 'id': 2282475079, 'id_str': '2282475079', 'indices': [90, 105]}, {'screen_name': 'nipuna__d', 'name': 'සැන්ඩි 🍀🦇🇱🇰', 'id': 247162345, 'id_str': '247162345', 'indices': [106, 116]}, {'screen_name': 'unknown_lankan', 'name': 'දින්නා යකෝ 🎉🇱🇰 🐸', 'id': 3591912206, 'id_str': '3591912206', 'indices': [117, 132]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.277849312660054e+18,1277849312660054019,1.0153234173927711e+18,1015323417392771072,Ranindu_,1057885194630311936,1057885194630311936,,,,,False,0,1,1,0,1277849312660054019,1277849312660054019,False,False,si,,,,,,,,,
992760659019382784,Sat May 05 13:39:20 +0000 2018,992760659019382784,992760659019382784,@TraveenKanishka @naveemayantha බායි ඒසි,False,"[32, 40]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.92760103383126e+17,992760103383126016,8.72998596936962e+17,872998596936962050,arerep_neevart,3334390273,3334390273,,,,,False,0,1,1,0,992672204033789958,992672204033789958,False,False,si,,,,,,,,,
1228997718980222976,Sun Feb 16 11:01:04 +0000 2020,1228997718980222976,1228997718980222976,@KawdaBoy @maalupaan @vishiru @IamHisAnchor @anuwa01 සී වේසි 😂🔫,False,"[53, 63]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KawdaBoy', 'name': 'Ḽ̷̦͓͆̈ö̵̬̱͚́g̵̢̱̞̺̜͎̥̫̱̝̈́à̸̤͎̗͉̯̳̼̩̻͂͂̐̓̀̋̎͒̇n̸™', 'id': 137992580, 'id_str': '137992580', 'indices': [0, 9]}, {'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [10, 20]}, {'screen_name': 'vishiru', 'name': 'V I S H W A 🇱🇰', 'id': 186032870, 'id_str': '186032870', 'indices': [21, 29]}, {'screen_name': 'anuwa01', 'name': 'P U S P E', 'id': 707102986049347584, 'id_str': '707102986049347584', 'indices': [44, 52]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2289574767390474e+18,1228957476739047424,137992580.0,137992580,KawdaBoy,201395218,201395218,,,,,False,0,0,0,0,1228955108903473153,1228955108903473153,False,False,si,,,,,,,,,
1010751950059495424,Sun Jun 24 05:10:18 +0000 2018,1010751950059495424,1010751950059495424,@itzJambole @Its_DHD ම්ම් අර කියපු දවසට හම්බෙමු 😂😂,False,"[21, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'itzJambole', 'name': 'тнαяιη∂υ ツ 🍥', 'id': 2483063340, 'id_str': '2483063340', 'indices': [0, 11]}, {'screen_name': 'Its_DHD', 'name': 'Madhushanka😎', 'id': 1920039648, 'id_str': '1920039648', 'indices': [12, 20]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0107516879196692e+18,1010751687919669248,2483063340.0,2483063340,itzJambole,2606933641,2606933641,,,,,False,0,0,1,0,1010748811038244865,1010748811038244865,False,False,si,,,,,,,,,
811943513440993281,Thu Dec 22 14:36:33 +0000 2016,811943513440993281,811943513440993281,"The guy whose nickname was වේසි was called ලාටු වේසි for sometime for the same reason 😂 

#ChildhoodNicknamesLK https://t.co/6n3nePZv9m",False,"[0, 111]","{'hashtags': [{'text': 'ChildhoodNicknamesLK', 'indices': [90, 111]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6n3nePZv9m', 'expanded_url': 'https://twitter.com/kawdaboy/status/811942323261206528', 'display_url': 'twitter.com/kawdaboy/statu…', 'indices': [112, 135]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1023819211,1023819211,,,,,True,1,1,0,0,811943513440993281,811943513440993281,False,False,en,,False,True,,,8.119423232612065e+17,811942323261206528,"{'url': 'https://t.co/6n3nePZv9m', 'expanded': 'https://twitter.com/kawdaboy/status/811942323261206528', 'display': 'twitter.com/kawdaboy/statu…'}",
1099300720606556166,Sat Feb 23 13:31:30 +0000 2019,1099300720606556166,1099300720606556166,@DeV_DaZ තෝනේ වේසි 😁,False,"[9, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dev_daz', 'name': 'Dev Daz', 'id': 1288314690666237953, 'id_str': '1288314690666237953', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,407621077,407621077,,,,,False,0,1,0,0,1099242252407197697,1099242252407197697,False,False,si,,,,,,,,,
601967507302285313,Sat May 23 04:26:52 +0000 2015,601967507302285313,601967507302285313,@ExcuzeMi @Rathgamaya @HandyBuwa  හුත්ත යනු හුල අස්සේ හිල යන්නයි  හුත්ති අපහාස නැත වේසි යැයි ඇමතුවොත් අපහාසයක්,False,"[0, 110]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMi', 'name': 'Oli', 'id': 582633677, 'id_str': '582633677', 'indices': [0, 9]}, {'screen_name': 'rathgamaya', 'name': 'Raththa 🌸', 'id': 246224922, 'id_str': '246224922', 'indices': [10, 21]}, {'screen_name': 'HandyBuwa', 'name': 'Dilan Dilz Edirisinghe', 'id': 2613916794, 'id_str': '2613916794', 'indices': [22, 32]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6.01965788682027e+17,601965788682027008,582633677.0,582633677,ExcuzeMi,2596441344,2596441344,,,,,False,0,1,0,0,601962528508248064,601962528508248064,False,False,si,,,,,,,,,
1249750123548213248,Mon Apr 13 17:23:43 +0000 2020,1249750123548213248,1249750123548213248,@CharithTweets ටීවි එකේ නිව්ස් වල යනවා දැක්කා. Police officerට බැන්නේ වේසි කියලා. 🤦🏽‍♂️,False,"[15, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2497477862637568e+18,1249747786263756800,315161723.0,315161723,ch_ari_,2668269276,2668269276,,,,,False,0,0,0,0,1249746082642440194,1249746082642440194,False,False,si,,,,,,,,,
1218554250374066181,Sat Jan 18 15:22:27 +0000 2020,1218554250374066181,1218554250374066181,"“කැළණි වේසි""

එහා ගෙදර බුවාගේ නව නිර්මාණ 😂😂😂",False,"[0, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,166556379,166556379,,,,,False,0,19,5,0,1218554250374066181,1218554250374066181,False,False,si,,,,,,,,,
1252478855337533440,Tue Apr 21 06:06:43 +0000 2020,1252478855337533440,1252478855337533440,@s_sooriyage @MendezChinthaka @dilmasubashani ඕවා ගනන් ගන්නේ නෑ අයියේ.මේක මගේ ප්‍රොපයිල් එක මගේ ඩේටා.මට ඕන මගුලක් දානවා. මට ඕන යාලුවෝ ටික ඉන්නවා😋❤️ වද්ද ගැනිම සහ වචන භාවිතය එගෝල්ලෝ අතේ.මට පොන්නයා නෙමේ වේසි කිවුවත් කමක් නෑ😂😂 තමන් කවුද කියලා තමන් දන්නවා.දන්න අයත් දන්නවා.අයියා ඉතින් ඕන දේකට ඉන්නවා කියලා දන්නවා😘💚💚,False,"[46, 311]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MendezChinthaka', 'name': '#©️hįñțhâķă Ⓜ️êņđëž', 'id': 1119898627814694912, 'id_str': '1119898627814694912', 'indices': [13, 29]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2524748384106537e+18,1252474838410653696,1.19637419840845e+18,1196374198408450048,Its_Me_S_Soori,1015323417392771072,1015323417392771072,,,,,False,0,1,1,0,1252189169713139712,1252189169713139712,False,False,si,,,,,,,,,
