,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,extended_entities
1312197025195192322,Sat Oct 03 01:05:24 +0000 2020,1312197025195192322,1312197025195192322,"@bluesky27416094 @realDonaldTrump @FLOTUS මොන මගුලක්ද ඔයා මා ගැන කිව්වේ, පොඩි බැල්ලි? මම නාවික හමුදා සීල්ස් හි මගේ පන්තියේ ඉහළින්ම උපාධිය ලබා ඇති බව මම දනිමි, මම අල්කයිඩා හි රහසිගත වැටලීම් ගණනාවකට සම්බන්ධ වී සිටිමි.
මම ගෝරිල්ලා යුද්ධ පිළිබඳ පුහුණුව ලබා ඇති අතර සමස්ත එක්සත් ජනපද සන්නද්ධ හමුදාවේ ඉහළම ස්නයිපර් මම වෙමි. ඔබ https://t.co/11RW5zwWDI",False,"[42, 320]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bluesky27416094', 'name': 'BlueSky', 'id': 1277183613717512196, 'id_str': '1277183613717512196', 'indices': [0, 16]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [17, 33]}, {'screen_name': 'FLOTUS', 'name': 'Jill Biden', 'id': 1349154719386775552, 'id_str': '1349154719386775552', 'indices': [34, 41]}], 'urls': [], 'media': [{'id': 1312197020891848704, 'id_str': '1312197020891848704', 'indices': [321, 344], 'media_url': 'http://pbs.twimg.com/media/EjXcPPmVoAAtRJ6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjXcPPmVoAAtRJ6.jpg', 'url': 'https://t.co/11RW5zwWDI', 'display_url': 'pic.twitter.com/11RW5zwWDI', 'expanded_url': 'https://twitter.com/areop_enap/status/1312197025195192322/photo/1', 'type': 'photo', 'original_info': {'width': 310, 'height': 301, 'focus_rects': [{'x': 0, 'y': 106, 'h': 174, 'w': 310}, {'x': 9, 'y': 0, 'h': 301, 'w': 301}, {'x': 46, 'y': 0, 'h': 301, 'w': 264}, {'x': 103, 'y': 0, 'h': 301, 'w': 151}, {'x': 0, 'y': 0, 'h': 301, 'w': 310}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 310, 'h': 301, 'resize': 'fit'}, 'small': {'w': 310, 'h': 301, 'resize': 'fit'}, 'large': {'w': 310, 'h': 301, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3119127330261238e+18,1311912733026123776,1.2771836137175122e+18,1277183613717512196,bluesky27416094,878012526717546496,878012526717546496,,,,,False,4,100,3,0,1311892190680014849,1311892190680014849,False,False,si,,False,True,,,,,"{'media': [{'id': 1312197020891848704, 'id_str': '1312197020891848704', 'indices': [321, 344], 'media_url': 'http://pbs.twimg.com/media/EjXcPPmVoAAtRJ6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjXcPPmVoAAtRJ6.jpg', 'url': 'https://t.co/11RW5zwWDI', 'display_url': 'pic.twitter.com/11RW5zwWDI', 'expanded_url': 'https://twitter.com/areop_enap/status/1312197025195192322/photo/1', 'type': 'photo', 'original_info': {'width': 310, 'height': 301, 'focus_rects': [{'x': 0, 'y': 106, 'h': 174, 'w': 310}, {'x': 9, 'y': 0, 'h': 301, 'w': 301}, {'x': 46, 'y': 0, 'h': 301, 'w': 264}, {'x': 103, 'y': 0, 'h': 301, 'w': 151}, {'x': 0, 'y': 0, 'h': 301, 'w': 310}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 310, 'h': 301, 'resize': 'fit'}, 'small': {'w': 310, 'h': 301, 'resize': 'fit'}, 'large': {'w': 310, 'h': 301, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1312197020891848704', 'ext_media_color': {'palette': [{'rgb': {'red': 98, 'green': 92, 'blue': 71}, 'percentage': 63.84}, {'rgb': {'red': 184, 'green': 178, 'blue': 165}, 'percentage': 14.99}, {'rgb': {'red': 69, 'green': 89, 'blue': 30}, 'percentage': 6.26}, {'rgb': {'red': 43, 'green': 48, 'blue': 39}, 'percentage': 3.08}, {'rgb': {'red': 134, 'green': 138, 'blue': 94}, 'percentage': 1.32}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}"
1206853719502942208,Tue Dec 17 08:28:43 +0000 2019,1206853719502942208,1206853719502942208,ඉස්සර ඔහොම ගෙදර ගාවට බැල්ලි පැටියෙක් ගෙනත් දාල තිබ්බ. මොනව කරන්නද ඉතින් අපි හදාගන්න ගත්තා. දැන් ඒකිටත් පැටවු දෙන්නෙක් ඉන්නව😊,False,"[0, 124]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1049692331224354816,1049692331224354816,,,,,True,0,41,4,1,1206853719502942208,1206853719502942208,False,False,si,,,,1.206765887489028e+18,1206765887489028099,"{'url': 'https://t.co/1zEG6ppRcx', 'expanded': 'https://twitter.com/Im_Sithara/status/1206765887489028099', 'display': 'twitter.com/Im_Sithara/sta…'}",,
978503620026015744,Tue Mar 27 05:26:57 +0000 2018,978503620026015744,978503620026015744,@nima_dre @Indrajithonline බැල්ලී.. කතා කරන්නවාත් දන්නේ නැති බැල්ලීගේ පුතා ඔවා... වදපු දෙමාපියන් ලැජ්ජ නොකර වලක් කපන් වැළලියන්...😏 ජරා සතා... මට ඕන කෙනෙක් follow කරනවා..  unfollwe කරනවා... ඉතිම් ඔවාට මොකද.... ගොන් වස්සා... තමන්ගේ වැඩක් බලපන් ඉදපන්කෝ අපිට පව් නොදි... ගල් මුසලයා😏,False,"[27, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nima_dre', 'name': 'Blood Diamond ❄️', 'id': 352931832, 'id_str': '352931832', 'indices': [0, 9]}, {'screen_name': 'Indrajithonline', 'name': 'Indrajith Bandara', 'id': 806420239789527040, 'id_str': '806420239789527040', 'indices': [10, 26]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.784991752716902e+17,978499175271690242,352931832.0,352931832,nima_dre,784553325291245568,784553325291245568,,,,,False,0,2,3,4,978268433044385792,978268433044385792,False,False,si,,,,,,,,
930479429129613313,Tue Nov 14 16:55:58 +0000 2017,930479429129613313,930479429129613313,ඔක්ටේවියා කාඩ බැල්ලි. 😒,False,"[0, 23]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,1162250540,1162250540,,,,,False,0,0,0,0,930479429129613313,930479429129613313,False,False,si,,,,,,,,
1094649697099108353,Sun Feb 10 17:30:00 +0000 2019,1094649697099108353,1094649697099108353,"උඩහ ගෙදර සැපට හැදෙන බැල්ලි කොහෙවත් යන වරත්තු බල්ලෙක් එක්ක සෙට් වෙලා කියලා කට්ටිය දෙස් දෙවොල් දෙනවා. ලොම් ලස්සනට තිබුනට ඕකා වල් බල්ලෙක් කියලත් කිව්වා

කොහොමත් ඕකි වරත්තු බල්ලන්ට තමයි කැමති කිය කිය ඇන්ටි කියනවා

-බැල්ලියන්ට ආසාව ආවාම කොයි බල්ලත් ලස්සනයි අංකල් 😀😀

මම හිතින් කිව්වා",False,"[0, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,199129412,199129412,,,,,False,2,25,1,0,1094649697099108353,1094649697099108353,False,False,si,,,,,,,,
375275927351341056,Wed Sep 04 15:15:28 +0000 2013,375275927351341056,375275927351341056,"තහනම් වචන: ""ඉන්දියන් බැල්ලි"" http://t.co/SbNUY7f3pL",False,"[0, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/SbNUY7f3pL', 'expanded_url': 'http://bit.ly/1dPePyQ', 'display_url': 'bit.ly/1dPePyQ', 'indices': [29, 51]}]}","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,278346262,278346262,,,,,False,0,0,0,0,375275927351341056,375275927351341056,False,False,si,,False,True,,,,,
846201969630961664,Mon Mar 27 03:27:25 +0000 2017,846201969630961664,846201969630961664,"#ගෙදර නංගී - පල බැල්ලි තෝ. :# කනවනම් කාපන් නැත්තම් නිකා හිටපන් රෙද්ද :3 :v (පයින් පාරක් දෙමින්) 
#FB නංගී - කෑවද... https://t.co/vhfN0wksOH",False,"[0, 139]","{'hashtags': [{'text': 'ගෙදර', 'indices': [0, 5]}, {'text': 'FB', 'indices': [97, 100]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vhfN0wksOH', 'expanded_url': 'http://fb.me/54iA9NcX0', 'display_url': 'fb.me/54iA9NcX0', 'indices': [116, 139]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2418279241,2418279241,,,,,False,0,0,0,0,846201969630961664,846201969630961664,False,False,si,,False,True,,,,,
1254010373222498304,Sat Apr 25 11:32:26 +0000 2020,1254010373222498304,1254010373222498304,@Theycallmeshun ගෙදර බැල්ලි මේක දැක්කා ....🙉 https://t.co/JgZ10AvGQe,False,"[16, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254010360140611585, 'id_str': '1254010360140611585', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EWcjx0zXQAEbYck.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EWcjx0zXQAEbYck.jpg', 'url': 'https://t.co/JgZ10AvGQe', 'display_url': 'pic.twitter.com/JgZ10AvGQe', 'expanded_url': 'https://twitter.com/MrLiyanage/status/1254010373222498304/photo/1', 'type': 'photo', 'original_info': {'width': 130, 'height': 92}, 'sizes': {'large': {'w': 130, 'h': 92, 'resize': 'fit'}, 'thumb': {'w': 92, 'h': 92, 'resize': 'crop'}, 'small': {'w': 130, 'h': 92, 'resize': 'fit'}, 'medium': {'w': 130, 'h': 92, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2539934706428846e+18,1253993470642884609,7.845533252912456e+17,784553325291245568,iamnishui,926331755426131969,926331755426131969,,,,,False,0,0,0,0,1253993470642884609,1253993470642884609,False,False,si,,False,True,,,,,"{'media': [{'id': 1254010360140611585, 'id_str': '1254010360140611585', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EWcjx0zXQAEbYck.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EWcjx0zXQAEbYck.jpg', 'url': 'https://t.co/JgZ10AvGQe', 'display_url': 'pic.twitter.com/JgZ10AvGQe', 'expanded_url': 'https://twitter.com/MrLiyanage/status/1254010373222498304/photo/1', 'type': 'animated_gif', 'original_info': {'width': 130, 'height': 92}, 'sizes': {'large': {'w': 130, 'h': 92, 'resize': 'fit'}, 'thumb': {'w': 92, 'h': 92, 'resize': 'crop'}, 'small': {'w': 130, 'h': 92, 'resize': 'fit'}, 'medium': {'w': 130, 'h': 92, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [65, 46], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/EWcjx0zXQAEbYck.mp4'}]}, 'features': {}, 'media_key': '16_1254010360140611585', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 127, 'green': 101, 'blue': 60}, 'percentage': 41.31}, {'rgb': {'red': 30, 'green': 30, 'blue': 18}, 'percentage': 37.86}, {'rgb': {'red': 124, 'green': 114, 'blue': 95}, 'percentage': 10.66}, {'rgb': {'red': 201, 'green': 158, 'blue': 106}, 'percentage': 5.68}, {'rgb': {'red': 72, 'green': 51, 'blue': 20}, 'percentage': 2.46}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}"
1280124523547783169,Mon Jul 06 13:00:44 +0000 2020,1280124523547783169,1280124523547783169,"@sonamakapoor සෝනම් තෝ පට්ට හුත්ති, වේස බැල්ලි..  පොන්න හුකන්නි..  ලැගැටු හුතු පිත්තලමු...             ටහුකන්ඩ හුත්ති.....       අහුවුනොත් තොගෙ කිම්බ කපලා කපලා අරන් ඩෙවල් දාලා කනවා පක්කියෝ...😡😡😡",False,"[14, 194]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sonamakapoor', 'name': 'Sonam K Ahuja', 'id': 51376979, 'id_str': '51376979', 'indices': [0, 13]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.272533134911787e+18,1272533134911787009,51376979.0,51376979,sonamakapoor,814025796822044672,814025796822044672,,,,,False,0,1,0,0,1272533134911787009,1272533134911787009,False,False,si,,,,,,,,
1306978979488739328,Fri Sep 18 15:30:45 +0000 2020,1306978979488739328,1306978979488739328,"සර්ට් එකේ දිග කෙස් ගහක් තිබ්බම
"" කාගෙද කියපන් මේ කෙස් ගහ ""
එදායින් පසු දා සිට,
 • කොට කෙස් ගහක් අහු උණාම 
      "" කවුද මේ බොක් කට් බැල්ලි "" 
• මයිල් ගහක්වත් නැති දාට 
     ""කවුද අද තට්ටය...දැන් තෝ කොල්ලො ගහන්නත් පටන් ගත්තද ""

#සැකpromaxlevel",False,"[0, 241]","{'hashtags': [{'text': 'සැකpromaxlevel', 'indices': [226, 241]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1057885194630311936,1057885194630311936,,,,,False,0,14,1,0,1306978979488739328,1306978979488739328,False,False,si,,,,,,,,
1344876372813107201,Fri Jan 01 05:21:28 +0000 2021,1344876372813107201,1344876372813107201,2020 අවුරුද්දේ මතක ආවර්ජනයක් 😂😂😂😂😂😂 https://t.co/uMmhsofZFm,False,"[0, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1344876168785391619, 'id_str': '1344876168785391619', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1344876168785391619/pu/img/RZjtqX-b2EwTJk0G.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1344876168785391619/pu/img/RZjtqX-b2EwTJk0G.jpg', 'url': 'https://t.co/uMmhsofZFm', 'display_url': 'pic.twitter.com/uMmhsofZFm', 'expanded_url': 'https://twitter.com/Yama_Rajano/status/1344876372813107201/video/1', 'type': 'photo', 'original_info': {'width': 224, 'height': 224}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 224, 'h': 224, 'resize': 'fit'}, 'small': {'w': 224, 'h': 224, 'resize': 'fit'}, 'large': {'w': 224, 'h': 224, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1173489334831308800,1173489334831308800,,,,,False,2,50,11,3,1344876372813107201,1344876372813107201,False,False,si,,False,True,,,,,"{'media': [{'id': 1344876168785391619, 'id_str': '1344876168785391619', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1344876168785391619/pu/img/RZjtqX-b2EwTJk0G.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1344876168785391619/pu/img/RZjtqX-b2EwTJk0G.jpg', 'url': 'https://t.co/uMmhsofZFm', 'display_url': 'pic.twitter.com/uMmhsofZFm', 'expanded_url': 'https://twitter.com/Yama_Rajano/status/1344876372813107201/video/1', 'type': 'video', 'original_info': {'width': 224, 'height': 224}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 224, 'h': 224, 'resize': 'fit'}, 'small': {'w': 224, 'h': 224, 'resize': 'fit'}, 'large': {'w': 224, 'h': 224, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 13733, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1344876168785391619/pu/vid/224x224/6sFni4trSF49CzPQ.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1344876168785391619/pu/pl/Kb8BnEfNp0QXfMl5.m3u8?tag=10'}]}, 'features': {}, 'media_key': '7_1344876168785391619', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '819'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}"
978571266587111431,Tue Mar 27 09:55:45 +0000 2018,978571266587111431,978571266587111431,"@NishadiAnuttara @nima_dre @Indrajithonline නිම්නාස් , ඉස්සෙල්ලා හරියට කතා කරන්න ඉගෙන ගන්න. බැල්ලි කියලා කියන එක තුට්ටු දෙකේ වචනයක්. මෙකේ වැදගත් විදිහට ජීවත් වෙන්න.
නිශාදි නංගි ඒවා හිතන්නෙප.මේ ලෝකේ හැම මිනිහම එක වගේ නෑ... ❤️",False,"[44, 224]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nima_dre', 'name': 'Blood Diamond ❄️', 'id': 352931832, 'id_str': '352931832', 'indices': [17, 26]}, {'screen_name': 'Indrajithonline', 'name': 'Indrajith Bandara', 'id': 806420239789527040, 'id_str': '806420239789527040', 'indices': [27, 43]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.785036200260157e+17,978503620026015744,7.845533252912456e+17,784553325291245568,iamnishui,246224922,246224922,,,,,False,2,10,0,0,978268433044385792,978268433044385792,False,False,si,,,,,,,,
954570170944507904,Sat Jan 20 04:23:58 +0000 2018,954570170944507904,954570170944507904,"@IamHisAnchor පාහර බැල්ලි, එනෝ මෙතන මට වැඩ කියාදෙන්න..
#හෙළුවෙන්මවනමු",False,"[14, 69]","{'hashtags': [{'text': 'හෙළුවෙන්මවනමු', 'indices': [55, 69]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.545626845229793e+17,954562684522979328,8.983567922619228e+17,898356792261922816,_NayanatharaJ,150624162,150624162,,,,,False,0,2,0,1,954562684522979328,954562684522979328,False,False,si,,,,,,,,
1054794622755459072,Tue Oct 23 18:00:09 +0000 2018,1054794622755459072,1054794622755459072,අම්මගෙ තාත්තගේ නියම අගේ තේරෙන්න ලඟ ඉන්න වේස බල්ලා / බැල්ලි ජීවිතෙන් යන්නම ඕන!,False,"[0, 77]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,789738160796368897,789738160796368897,,,,,False,0,13,1,0,1054794622755459072,1054794622755459072,False,False,si,,,,,,,,
